index,id,gene,species
137,ENSMUSG00000071256,ZNF213,mus_musculus
137,ENSG00000085644,ZNF213,homo_sapiens
138,ENSMUSG00000028423,NFX1,mus_musculus
138,ENSXETG00000014997,NFX1,xenopus_tropicalis
138,FBgn0001978,NFX1,drosophila_melanogaster
138,WBGene00007048,NFX1,caenorhabditis_elegans
138,ENSG00000086102,NFX1,homo_sapiens
139,ENSMUSG00000028640,TFAP2C,mus_musculus
139,ENSXETG00000012025,TFAP2C,xenopus_tropicalis
139,FBgn0261953,TFAP2C,drosophila_melanogaster
139,WBGene00019424,TFAP2C,caenorhabditis_elegans
139,ENSG00000087510,TFAP2C,homo_sapiens
140,ENSMUSG00000024206,RFX2,mus_musculus
140,ENSXETG00000021877,RFX2,xenopus_tropicalis
140,FBgn0020379,RFX2,drosophila_melanogaster
140,WBGene00000914,RFX2,caenorhabditis_elegans
140,ENSG00000087903,RFX2,homo_sapiens
141,ENSG00000088876,ZNF343,homo_sapiens
142,ENSMUSG00000053552,EBF4,mus_musculus
142,ENSXETG00000030294,EBF4,xenopus_tropicalis
142,FBgn0001319,EBF4,drosophila_melanogaster
142,WBGene00006743,EBF4,caenorhabditis_elegans
142,ENSG00000088881,EBF4,homo_sapiens
143,ENSMUSG00000029595,LHX5,mus_musculus
143,ENSXETG00000017665,LHX5,xenopus_tropicalis
143,FBgn0026411,LHX5,drosophila_melanogaster
143,WBGene00003000,LHX5,caenorhabditis_elegans
143,ENSG00000089116,LHX5,homo_sapiens
144,ENSMUSG00000018263,TBX5,mus_musculus
144,ENSXETG00000017688,TBX5,xenopus_tropicalis
144,ENSG00000089225,TBX5,homo_sapiens
145,ENSG00000089335,ZNF302,homo_sapiens
146,ENSMUSG00000004071,CDIP1,mus_musculus
146,ENSXETG00000013161,CDIP1,xenopus_tropicalis
146,FBgn0052280,CDIP1,drosophila_melanogaster
146,WBGene00009484,CDIP1,caenorhabditis_elegans
146,ENSG00000089486,CDIP1,homo_sapiens
147,ENSMUSG00000056459,ZBTB25,mus_musculus
147,ENSXETG00000022529,ZBTB25,xenopus_tropicalis
147,ENSG00000089775,ZBTB25,homo_sapiens
148,ENSMUSG00000037896,RCOR1,mus_musculus
148,ENSXETG00000012743,RCOR1,xenopus_tropicalis
148,FBgn0261573,RCOR1,drosophila_melanogaster
148,WBGene00001565,RCOR1,caenorhabditis_elegans
148,ENSG00000089902,RCOR1,homo_sapiens
149,ENSMUSG00000005718,TFAP4,mus_musculus
149,ENSXETG00000033922,TFAP4,xenopus_tropicalis
149,FBgn0001994,TFAP4,drosophila_melanogaster
149,WBGene00001955,TFAP4,caenorhabditis_elegans
149,ENSG00000090447,TFAP4,homo_sapiens
150,ENSXETG00000007423,ZNF268,xenopus_tropicalis
150,ENSG00000090612,ZNF268,homo_sapiens
151,ENSMUSG00000008206,CERS4,mus_musculus
151,FBgn0040918,CERS4,drosophila_melanogaster
151,WBGene00002043,CERS4,caenorhabditis_elegans
151,ENSG00000090661,CERS4,homo_sapiens
152,ENSMUSG00000024497,POU4F3,mus_musculus
152,ENSXETG00000032363,POU4F3,xenopus_tropicalis
152,FBgn0000028,POU4F3,drosophila_melanogaster
152,WBGene00006818,POU4F3,caenorhabditis_elegans
152,ENSG00000091010,POU4F3,homo_sapiens
153,ENSMUSG00000025255,ZFHX4,mus_musculus
153,ENSXETG00000017151,ZFHX4,xenopus_tropicalis
153,FBgn0004607,ZFHX4,drosophila_melanogaster
153,WBGene00022518,ZFHX4,caenorhabditis_elegans
153,ENSG00000091656,ZFHX4,homo_sapiens
154,ENSMUSG00000019768,ESR1,mus_musculus
154,ENSXETG00000012364,ESR1,xenopus_tropicalis
154,ENSG00000091831,ESR1,homo_sapiens
155,ENSMUSG00000052435,CEBPE,mus_musculus
155,ENSXETG00000032559,CEBPE,xenopus_tropicalis
155,WBGene00016754,CEBPE,caenorhabditis_elegans
155,ENSG00000092067,CEBPE,homo_sapiens
156,ENSMUSG00000016831,TOX4,mus_musculus
156,ENSXETG00000017183,TOX4,xenopus_tropicalis
156,FBgn0035238,TOX4,drosophila_melanogaster
156,ENSG00000092203,TOX4,homo_sapiens
157,ENSMUSG00000027868,TBX15,mus_musculus
157,ENSXETG00000032807,TBX15,xenopus_tropicalis
157,ENSG00000092607,TBX15,homo_sapiens
158,ENSMUSG00000040167,IKZF5,mus_musculus
158,ENSXETG00000009559,IKZF5,xenopus_tropicalis
158,ENSG00000095574,IKZF5,homo_sapiens
159,ENSMUSG00000063889,CREM,mus_musculus
159,FBgn0265784,CREM,drosophila_melanogaster
159,WBGene00000793,CREM,caenorhabditis_elegans
159,ENSG00000095794,CREM,homo_sapiens
160,ENSMUSG00000021366,HIVEP1,mus_musculus
160,ENSXETG00000015441,HIVEP1,xenopus_tropicalis
160,FBgn0003396,HIVEP1,drosophila_melanogaster
160,WBGene00004862,HIVEP1,caenorhabditis_elegans
160,ENSG00000095951,HIVEP1,homo_sapiens
161,ENSMUSG00000023932,CDC5L,mus_musculus
161,ENSXETG00000007885,CDC5L,xenopus_tropicalis
161,FBgn0265574,CDC5L,drosophila_melanogaster
161,WBGene00008386,CDC5L,caenorhabditis_elegans
161,ENSG00000096401,CDC5L,homo_sapiens
162,ENSMUSG00000006720,ZNF184,mus_musculus
162,ENSG00000096654,ZNF184,homo_sapiens
163,ENSMUSG00000030380,MZF1,mus_musculus
163,ENSG00000099326,MZF1,homo_sapiens
164,ENSMUSG00000022761,LZTR1,mus_musculus
164,ENSXETG00000008276,LZTR1,xenopus_tropicalis
164,FBgn0040344,LZTR1,drosophila_melanogaster
164,ENSG00000099949,LZTR1,homo_sapiens
165,ENSMUSG00000020453,PATZ1,mus_musculus
165,ENSXETG00000004190,PATZ1,xenopus_tropicalis
165,ENSG00000100105,PATZ1,homo_sapiens
166,ENSMUSG00000033006,SOX10,mus_musculus
166,ENSXETG00000022348,SOX10,xenopus_tropicalis
166,FBgn0024288,SOX10,drosophila_melanogaster
166,ENSG00000100146,SOX10,homo_sapiens
167,ENSMUSG00000020484,XBP1,mus_musculus
167,ENSXETG00000027416,XBP1,xenopus_tropicalis
167,FBgn0021872,XBP1,drosophila_melanogaster
167,WBGene00006959,XBP1,caenorhabditis_elegans
167,ENSG00000100219,XBP1,homo_sapiens
168,ENSMUSG00000034518,HMGXB4,mus_musculus
168,ENSXETG00000006340,HMGXB4,xenopus_tropicalis
168,FBgn0029936,HMGXB4,drosophila_melanogaster
168,ENSG00000100281,HMGXB4,homo_sapiens
169,ENSMUSG00000034333,ZBED4,mus_musculus
169,ENSXETG00000014526,ZBED4,xenopus_tropicalis
169,FBgn0031874,ZBED4,drosophila_melanogaster
169,WBGene00015247,ZBED4,caenorhabditis_elegans
169,ENSG00000100426,ZBED4,homo_sapiens
170,ENSMUSG00000034460,SIX4,mus_musculus
170,ENSXETG00000016941,SIX4,xenopus_tropicalis
170,ENSG00000100625,SIX4,homo_sapiens
171,ENSMUSG00000021109,HIF1A,mus_musculus
171,ENSXETG00000014449,HIF1A,xenopus_tropicalis
171,FBgn0266411,HIF1A,drosophila_melanogaster
171,WBGene00001851,HIF1A,caenorhabditis_elegans
171,ENSG00000100644,HIF1A,homo_sapiens
172,ENSMUSG00000021264,YY1,mus_musculus
172,ENSXETG00000002527,YY1,xenopus_tropicalis
172,FBgn0035997,YY1,drosophila_melanogaster
172,ENSG00000100811,YY1,homo_sapiens
173,ENSMUSG00000023411,NFATC4,mus_musculus
173,ENSXETG00000016887,NFATC4,xenopus_tropicalis
173,FBgn0030505,NFATC4,drosophila_melanogaster
173,ENSG00000100968,NFATC4,homo_sapiens
174,ENSMUSG00000033080,VSX1,mus_musculus
174,ENSXETG00000012786,VSX1,xenopus_tropicalis
174,FBgn0263512,VSX1,drosophila_melanogaster
174,WBGene00000435,VSX1,caenorhabditis_elegans
174,ENSG00000100987,VSX1,homo_sapiens
175,ENSMUSG00000017861,MYBL2,mus_musculus
175,ENSXETG00000012125,MYBL2,xenopus_tropicalis
175,FBgn0002914,MYBL2,drosophila_melanogaster
175,ENSG00000101057,MYBL2,homo_sapiens
176,ENSMUSG00000017950,HNF4A,mus_musculus
176,ENSXETG00000001775,HNF4A,xenopus_tropicalis
176,FBgn0004914,HNF4A,drosophila_melanogaster
176,WBGene00003654,HNF4A,caenorhabditis_elegans
176,ENSG00000101076,HNF4A,homo_sapiens
177,ENSMUSG00000027544,NFATC2,mus_musculus
177,ENSXETG00000012311,NFATC2,xenopus_tropicalis
177,FBgn0030505,NFATC2,drosophila_melanogaster
177,ENSG00000101096,NFATC2,homo_sapiens
178,ENSMUSG00000027547,SALL4,mus_musculus
178,ENSXETG00000012326,SALL4,xenopus_tropicalis
178,FBgn0000287,SALL4,drosophila_melanogaster
178,WBGene00004773,SALL4,caenorhabditis_elegans
178,ENSG00000101115,SALL4,homo_sapiens
179,ENSMUSG00000051149,ADNP,mus_musculus
179,ENSXETG00000012300,ADNP,xenopus_tropicalis
179,ENSG00000101126,ADNP,homo_sapiens
180,ENSMUSG00000038932,TCFL5,mus_musculus
180,ENSG00000101190,TCFL5,homo_sapiens
181,ENSMUSG00000038705,GMEB2,mus_musculus
181,ENSXETG00000016232,GMEB2,xenopus_tropicalis
181,WBGene00015285,GMEB2,caenorhabditis_elegans
181,ENSG00000101216,GMEB2,homo_sapiens
182,ENSMUSG00000027490,E2F1,mus_musculus
182,ENSXETG00000021428,E2F1,xenopus_tropicalis
182,FBgn0011766,E2F1,drosophila_melanogaster
182,WBGene00001162,E2F1,caenorhabditis_elegans
182,ENSG00000101412,E2F1,homo_sapiens
183,ENSMUSG00000058881,ZNF516,mus_musculus
183,ENSG00000101493,ZNF516,homo_sapiens
184,ENSMUSG00000053950,ADNP2,mus_musculus
184,ENSXETG00000014810,ADNP2,xenopus_tropicalis
184,ENSG00000101544,ADNP2,homo_sapiens
185,ENSMUSG00000025880,SMAD7,mus_musculus
185,ENSXETG00000020317,SMAD7,xenopus_tropicalis
185,FBgn0020493,SMAD7,drosophila_melanogaster
185,ENSG00000101665,SMAD7,homo_sapiens
186,ENSMUSG00000053909,RHOXF1,mus_musculus
186,FBgn0011701,RHOXF1,drosophila_melanogaster
186,WBGene00020485,RHOXF1,caenorhabditis_elegans
186,ENSG00000101883,RHOXF1,homo_sapiens
187,ENSMUSG00000031103,ELF4,mus_musculus
187,FBgn0000567,ELF4,drosophila_melanogaster
187,WBGene00016029,ELF4,caenorhabditis_elegans
187,ENSG00000102034,ELF4,homo_sapiens
188,ENSMUSG00000031162,GATA1,mus_musculus
188,ENSXETG00000018547,GATA1,xenopus_tropicalis
188,FBgn0001138,GATA1,drosophila_melanogaster
188,WBGene00001249,GATA1,caenorhabditis_elegans
188,ENSG00000102145,GATA1,homo_sapiens
189,ENSMUSG00000041649,KLF8,mus_musculus
189,ENSXETG00000009616,KLF8,xenopus_tropicalis
189,ENSG00000102349,KLF8,homo_sapiens
190,ENSMUSG00000005148,KLF5,mus_musculus
190,ENSXETG00000004715,KLF5,xenopus_tropicalis
190,FBgn0263239,KLF5,drosophila_melanogaster
190,WBGene00009998,KLF5,caenorhabditis_elegans
190,ENSG00000102554,KLF5,homo_sapiens
191,ENSMUSG00000022010,TSC22D1,mus_musculus
191,WBGene00011824,TSC22D1,caenorhabditis_elegans
191,ENSG00000102804,TSC22D1,homo_sapiens
192,ENSMUSG00000045639,ZNF629,mus_musculus
192,ENSG00000102870,ZNF629,homo_sapiens
193,ENSMUSG00000033249,HSF4,mus_musculus
193,ENSXETG00000030007,HSF4,xenopus_tropicalis
193,FBgn0001222,HSF4,drosophila_melanogaster
193,WBGene00002004,HSF4,caenorhabditis_elegans
193,ENSG00000102878,HSF4,homo_sapiens
194,ENSMUSG00000003847,NFAT5,mus_musculus
194,ENSXETG00000017861,NFAT5,xenopus_tropicalis
194,FBgn0030505,NFAT5,drosophila_melanogaster
194,ENSG00000102908,NFAT5,homo_sapiens
195,ENSMUSG00000045333,ZNF423,mus_musculus
195,ENSXETG00000002339,ZNF423,xenopus_tropicalis
195,FBgn0014931,ZNF423,drosophila_melanogaster
195,ENSG00000102935,ZNF423,homo_sapiens
196,ENSMUSG00000005698,CTCF,mus_musculus
196,ENSXETG00000015615,CTCF,xenopus_tropicalis
196,FBgn0035769,CTCF,drosophila_melanogaster
196,ENSG00000102974,CTCF,homo_sapiens
197,ENSG00000103199,ZNF500,homo_sapiens
198,ENSMUSG00000042812,FOXF1,mus_musculus
198,ENSXETG00000003565,FOXF1,xenopus_tropicalis
198,FBgn0045759,FOXF1,drosophila_melanogaster
198,ENSG00000103241,FOXF1,homo_sapiens
199,ENSMUSG00000037326,CAPN15,mus_musculus
199,ENSXETG00000010331,CAPN15,xenopus_tropicalis
199,FBgn0003464,CAPN15,drosophila_melanogaster
199,WBGene00021041,CAPN15,caenorhabditis_elegans
199,ENSG00000103326,CAPN15,homo_sapiens
200,ENSMUSG00000054939,ZNF174,mus_musculus
200,ENSG00000103343,ZNF174,homo_sapiens
201,ENSMUSG00000031665,SALL1,mus_musculus
201,ENSXETG00000018417,SALL1,xenopus_tropicalis
201,FBgn0000287,SALL1,drosophila_melanogaster
201,WBGene00004773,SALL1,caenorhabditis_elegans
201,ENSG00000103449,SALL1,homo_sapiens
202,ENSMUSG00000043668,TOX3,mus_musculus
202,ENSXETG00000006442,TOX3,xenopus_tropicalis
202,ENSG00000103460,TOX3,homo_sapiens
203,ENSMUSG00000030678,MAZ,mus_musculus
203,ENSXETG00000004675,MAZ,xenopus_tropicalis
203,ENSG00000103495,MAZ,homo_sapiens
204,ENSMUSG00000027361,GABPB1,mus_musculus
204,ENSXETG00000016116,GABPB1,xenopus_tropicalis
204,FBgn0052343,GABPB1,drosophila_melanogaster
204,ENSG00000104064,GABPB1,homo_sapiens
205,ENSMUSG00000027201,MYEF2,mus_musculus
205,ENSXETG00000018412,MYEF2,xenopus_tropicalis
205,FBgn0267790,MYEF2,drosophila_melanogaster
205,WBGene00007706,MYEF2,caenorhabditis_elegans
205,ENSG00000104177,MYEF2,homo_sapiens
206,ENSMUSG00000038679,TRPS1,mus_musculus
206,ENSXETG00000016286,TRPS1,xenopus_tropicalis
206,ENSG00000104447,TRPS1,homo_sapiens
207,ENSMUSG00000023467,TULP2,mus_musculus
207,ENSXETG00000021227,TULP2,xenopus_tropicalis
207,ENSG00000104804,TULP2,homo_sapiens
208,ENSMUSG00000002983,RELB,mus_musculus
208,ENSXETG00000031521,RELB,xenopus_tropicalis
208,FBgn0260632,RELB,drosophila_melanogaster
208,ENSG00000104856,RELB,homo_sapiens
209,ENSMUSG00000034041,LYL1,mus_musculus
209,ENSG00000104903,LYL1,homo_sapiens
210,ENSG00000105136,ZNF419,homo_sapiens
211,ENSMUSG00000004934,PIAS4,mus_musculus
211,ENSXETG00000006386,PIAS4,xenopus_tropicalis
211,FBgn0003612,PIAS4,drosophila_melanogaster
211,WBGene00001574,PIAS4,caenorhabditis_elegans
211,ENSG00000105229,PIAS4,homo_sapiens
212,ENSMUSG00000100512,OVOL3,mus_musculus
212,ENSXETG00000030032,OVOL3,xenopus_tropicalis
212,FBgn0003028,OVOL3,drosophila_melanogaster
212,WBGene00003033,OVOL3,caenorhabditis_elegans
212,ENSG00000105261,OVOL3,homo_sapiens
213,ENSMUSG00000041578,CRX,mus_musculus
213,ENSXETG00000013025,CRX,xenopus_tropicalis
213,ENSG00000105392,CRX,homo_sapiens
214,ENSMUSG00000041420,MEIS3,mus_musculus
214,ENSXETG00000002807,MEIS3,xenopus_tropicalis
214,FBgn0001235,MEIS3,drosophila_melanogaster
214,WBGene00006796,MEIS3,caenorhabditis_elegans
214,ENSG00000105419,MEIS3,homo_sapiens
215,ENSMUSG00000056592,ZNF175,mus_musculus
215,ENSXETG00000007423,ZNF175,xenopus_tropicalis
215,ENSG00000105497,ZNF175,homo_sapiens
216,ENSMUSG00000059824,DBP,mus_musculus
216,ENSXETG00000003160,DBP,xenopus_tropicalis
216,WBGene00000469,DBP,caenorhabditis_elegans
216,ENSG00000105516,DBP,homo_sapiens
217,ENSMUSG00000054191,KLF1,mus_musculus
217,ENSG00000105610,KLF1,homo_sapiens
218,ENSMUSG00000006311,ETV2,mus_musculus
218,ENSXETG00000027926,ETV2,xenopus_tropicalis
218,FBgn0003118,ETV2,drosophila_melanogaster
218,ENSG00000105672,ETV2,homo_sapiens
219,ENSMUSG00000058239,USF2,mus_musculus
219,ENSXETG00000022225,USF2,xenopus_tropicalis
219,FBgn0029711,USF2,drosophila_melanogaster
219,ENSG00000105698,USF2,homo_sapiens
220,ENSG00000105708,ZNF14,homo_sapiens
221,ENSMUSG00000031860,PBX4,mus_musculus
221,FBgn0000611,PBX4,drosophila_melanogaster
221,WBGene00000443,PBX4,caenorhabditis_elegans
221,ENSG00000105717,PBX4,homo_sapiens
222,ENSMUSG00000040857,ERF,mus_musculus
222,ENSXETG00000012067,ERF,xenopus_tropicalis
222,ENSG00000105722,ERF,homo_sapiens
223,ENSMUSG00000045252,ZNF574,mus_musculus
223,ENSXETG00000027536,ZNF574,xenopus_tropicalis
223,ENSG00000105732,ZNF574,homo_sapiens
224,ENSMUSG00000097333,ZNF85,mus_musculus
224,ENSG00000105750,ZNF85,homo_sapiens
225,ENSMUSG00000029014,DNAJC2,mus_musculus
225,ENSXETG00000023108,DNAJC2,xenopus_tropicalis
225,FBgn0037051,DNAJC2,drosophila_melanogaster
225,WBGene00001029,DNAJC2,caenorhabditis_elegans
225,ENSG00000105821,DNAJC2,homo_sapiens
226,ENSMUSG00000002996,HBP1,mus_musculus
226,ENSXETG00000005922,HBP1,xenopus_tropicalis
226,ENSG00000105856,HBP1,homo_sapiens
227,ENSMUSG00000025323,SP4,mus_musculus
227,ENSXETG00000007429,SP4,xenopus_tropicalis
227,FBgn0039169,SP4,drosophila_melanogaster
227,WBGene00012735,SP4,caenorhabditis_elegans
227,ENSG00000105866,SP4,homo_sapiens
228,ENSMUSG00000029755,DLX5,mus_musculus
228,ENSXETG00000016572,DLX5,xenopus_tropicalis
228,ENSG00000105880,DLX5,homo_sapiens
229,ENSMUSG00000029553,TFEC,mus_musculus
229,ENSXETG00000011566,TFEC,xenopus_tropicalis
229,FBgn0263112,TFEC,drosophila_melanogaster
229,WBGene00020930,TFEC,caenorhabditis_elegans
229,ENSG00000105967,TFEC,homo_sapiens
230,ENSMUSG00000029844,HOXA1,mus_musculus
230,FBgn0002522,HOXA1,drosophila_melanogaster
230,ENSG00000105991,HOXA1,homo_sapiens
231,ENSMUSG00000014704,HOXA2,mus_musculus
231,ENSXETG00000000716,HOXA2,xenopus_tropicalis
231,FBgn0051481,HOXA2,drosophila_melanogaster
231,ENSG00000105996,HOXA2,homo_sapiens
232,ENSMUSG00000079560,HOXA3,mus_musculus
232,ENSXETG00000000717,HOXA3,xenopus_tropicalis
232,FBgn0004054,HOXA3,drosophila_melanogaster
232,WBGene00003102,HOXA3,caenorhabditis_elegans
232,ENSG00000105997,HOXA3,homo_sapiens
233,ENSMUSG00000038253,HOXA5,mus_musculus
233,ENSXETG00000000720,HOXA5,xenopus_tropicalis
233,ENSG00000106004,HOXA5,homo_sapiens
234,ENSMUSG00000043219,HOXA6,mus_musculus
234,ENSXETG00000027351,HOXA6,xenopus_tropicalis
234,FBgn0001077,HOXA6,drosophila_melanogaster
234,ENSG00000106006,HOXA6,homo_sapiens
235,ENSMUSG00000038203,HOXA13,mus_musculus
235,ENSXETG00000000734,HOXA13,xenopus_tropicalis
235,FBgn0000015,HOXA13,drosophila_melanogaster
235,ENSG00000106031,HOXA13,homo_sapiens
236,ENSMUSG00000005503,EVX1,mus_musculus
236,ENSXETG00000000736,EVX1,xenopus_tropicalis
236,FBgn0000606,EVX1,drosophila_melanogaster
236,WBGene00006873,EVX1,caenorhabditis_elegans
236,ENSG00000106038,EVX1,homo_sapiens
237,ENSMUSG00000029729,ZKSCAN1,mus_musculus
237,ENSG00000106261,ZKSCAN1,homo_sapiens
238,ENSMUSG00000029706,PAX4,mus_musculus
238,ENSG00000106331,PAX4,homo_sapiens
239,ENSMUSG00000029736,NOBOX,mus_musculus
239,ENSXETG00000017356,NOBOX,xenopus_tropicalis
239,ENSG00000106410,NOBOX,homo_sapiens
240,ENSMUSG00000058440,NRF1,mus_musculus
240,ENSXETG00000016306,NRF1,xenopus_tropicalis
240,FBgn0005427,NRF1,drosophila_melanogaster
240,ENSG00000106459,NRF1,homo_sapiens
241,ENSMUSG00000036144,MEOX2,mus_musculus
241,ENSXETG00000005051,MEOX2,xenopus_tropicalis
241,FBgn0014949,MEOX2,drosophila_melanogaster
241,ENSG00000106511,MEOX2,homo_sapiens
242,ENSMUSG00000009734,POU6F2,mus_musculus
242,ENSXETG00000005600,POU6F2,xenopus_tropicalis
242,FBgn0261588,POU6F2,drosophila_melanogaster
242,ENSG00000106536,POU6F2,homo_sapiens
243,ENSMUSG00000019256,AHR,mus_musculus
243,ENSXETG00000022784,AHR,xenopus_tropicalis
243,FBgn0003513,AHR,drosophila_melanogaster
243,WBGene00000096,AHR,caenorhabditis_elegans
243,ENSG00000106546,AHR,homo_sapiens
244,ENSMUSG00000021318,GLI3,mus_musculus
244,ENSXETG00000001856,GLI3,xenopus_tropicalis
244,FBgn0004859,GLI3,drosophila_melanogaster
244,WBGene00010936,GLI3,caenorhabditis_elegans
244,ENSG00000106571,GLI3,homo_sapiens
245,ENSMUSG00000000247,LHX2,mus_musculus
245,ENSXETG00000020776,LHX2,xenopus_tropicalis
245,FBgn0000099,LHX2,drosophila_melanogaster
245,WBGene00006654,LHX2,caenorhabditis_elegans
245,ENSG00000106689,LHX2,homo_sapiens
246,ENSMUSG00000026890,LHX6,mus_musculus
246,ENSXETG00000016325,LHX6,xenopus_tropicalis
246,FBgn0013751,LHX6,drosophila_melanogaster
246,WBGene00002987,LHX6,caenorhabditis_elegans
246,ENSG00000106852,LHX6,homo_sapiens
247,ENSMUSG00000028466,CREB3,mus_musculus
247,ENSXETG00000024221,CREB3,xenopus_tropicalis
247,WBGene00002783,CREB3,caenorhabditis_elegans
247,ENSG00000107175,CREB3,homo_sapiens
248,ENSMUSG00000026934,LHX3,mus_musculus
248,ENSXETG00000000726,LHX3,xenopus_tropicalis
248,FBgn0002023,LHX3,drosophila_melanogaster
248,WBGene00000438,LHX3,caenorhabditis_elegans
248,ENSG00000107187,LHX3,homo_sapiens
249,ENSMUSG00000052942,GLIS3,mus_musculus
249,ENSXETG00000011692,GLIS3,xenopus_tropicalis
249,FBgn0039039,GLIS3,drosophila_melanogaster
249,ENSG00000107249,GLIS3,homo_sapiens
250,ENSMUSG00000015619,GATA3,mus_musculus
250,ENSXETG00000025398,GATA3,xenopus_tropicalis
250,FBgn0001138,GATA3,drosophila_melanogaster
250,WBGene00001249,GATA3,caenorhabditis_elegans
250,ENSG00000107485,GATA3,homo_sapiens
251,ENSMUSG00000025215,TLX1,mus_musculus
251,ENSXETG00000030804,TLX1,xenopus_tropicalis
251,FBgn0004863,TLX1,drosophila_melanogaster
251,ENSG00000107807,TLX1,homo_sapiens
252,ENSMUSG00000025229,PITX3,mus_musculus
252,FBgn0020912,PITX3,drosophila_melanogaster
252,WBGene00006766,PITX3,caenorhabditis_elegans
252,ENSG00000107859,PITX3,homo_sapiens
253,ENSMUSG00000010476,EBF3,mus_musculus
253,ENSXETG00000011309,EBF3,xenopus_tropicalis
253,FBgn0001319,EBF3,drosophila_melanogaster
253,WBGene00006743,EBF3,caenorhabditis_elegans
253,ENSG00000108001,EBF3,homo_sapiens
254,ENSMUSG00000003923,TFAM,mus_musculus
254,ENSXETG00000005116,TFAM,xenopus_tropicalis
254,FBgn0038805,TFAM,drosophila_melanogaster
254,ENSG00000108064,TFAM,homo_sapiens
255,ENSMUSG00000007817,ZMIZ1,mus_musculus
255,ENSXETG00000018359,ZMIZ1,xenopus_tropicalis
255,FBgn0026160,ZMIZ1,drosophila_melanogaster
255,ENSG00000108175,ZMIZ1,homo_sapiens
257,ENSXETG00000003356,UBTF,xenopus_tropicalis
257,ENSG00000108312,UBTF,homo_sapiens
258,ENSMUSG00000040712,CAMTA2,mus_musculus
258,ENSXETG00000017389,CAMTA2,xenopus_tropicalis
258,FBgn0259234,CAMTA2,drosophila_melanogaster
258,WBGene00020251,CAMTA2,caenorhabditis_elegans
258,ENSG00000108509,CAMTA2,homo_sapiens
259,ENSMUSG00000000690,HOXB6,mus_musculus
259,ENSXETG00000021987,HOXB6,xenopus_tropicalis
259,FBgn0001077,HOXB6,drosophila_melanogaster
259,ENSG00000108511,HOXB6,homo_sapiens
261,ENSMUSG00000017801,MLX,mus_musculus
261,ENSXETG00000012035,MLX,xenopus_tropicalis
261,FBgn0039509,MLX,drosophila_melanogaster
261,ENSG00000108788,MLX,homo_sapiens
262,ENSMUSG00000020871,DLX4,mus_musculus
262,WBGene00000463,DLX4,caenorhabditis_elegans
262,ENSG00000108813,DLX4,homo_sapiens
263,ENSMUSG00000003949,HLF,mus_musculus
263,ENSXETG00000004316,HLF,xenopus_tropicalis
263,FBgn0034096,HLF,drosophila_melanogaster
263,WBGene00000469,HLF,caenorhabditis_elegans
263,ENSG00000108924,HLF,homo_sapiens
264,ENSMUSG00000002057,FOXN1,mus_musculus
264,ENSXETG00000019351,FOXN1,xenopus_tropicalis
264,FBgn0015396,FOXN1,drosophila_melanogaster
264,ENSG00000109101,FOXN1,homo_sapiens
265,ENSMUSG00000012520,PHOX2B,mus_musculus
265,ENSXETG00000021083,PHOX2B,xenopus_tropicalis
265,FBgn0020617,PHOX2B,drosophila_melanogaster
265,ENSG00000109132,PHOX2B,homo_sapiens
266,ENSMUSG00000028163,NFKB1,mus_musculus
266,ENSXETG00000021325,NFKB1,xenopus_tropicalis
266,FBgn0014018,NFKB1,drosophila_melanogaster
266,ENSG00000109320,NFKB1,homo_sapiens
267,ENSMUSG00000037174,ELF2,mus_musculus
267,ENSXETG00000016896,ELF2,xenopus_tropicalis
267,FBgn0000567,ELF2,drosophila_melanogaster
267,WBGene00016029,ELF2,caenorhabditis_elegans
267,ENSG00000109381,ELF2,homo_sapiens
268,ENSMUSG00000057406,WHSC1,mus_musculus
268,ENSXETG00000026376,WHSC1,xenopus_tropicalis
268,FBgn0039559,WHSC1,drosophila_melanogaster
268,ENSG00000109685,WHSC1,homo_sapiens
269,ENSMUSG00000049691,NKX3-2,mus_musculus
269,ENSXETG00000004060,NKX3-2,xenopus_tropicalis
269,FBgn0004862,NKX3-2,drosophila_melanogaster
269,ENSG00000109705,NKX3-2,homo_sapiens
270,ENSMUSG00000029178,KLF3,mus_musculus
270,ENSXETG00000018476,KLF3,xenopus_tropicalis
270,ENSG00000109787,KLF3,homo_sapiens
271,ENSMUSG00000030507,DBX1,mus_musculus
271,ENSXETG00000014193,DBX1,xenopus_tropicalis
271,FBgn0261723,DBX1,drosophila_melanogaster
271,ENSG00000109851,DBX1,homo_sapiens
272,ENSMUSG00000066687,ZBTB16,mus_musculus
272,ENSXETG00000033139,ZBTB16,xenopus_tropicalis
272,ENSG00000109906,ZBTB16,homo_sapiens
273,ENSMUSG00000051910,SOX6,mus_musculus
273,ENSXETG00000016058,SOX6,xenopus_tropicalis
273,FBgn0039938,SOX6,drosophila_melanogaster
273,WBGene00001182,SOX6,caenorhabditis_elegans
273,ENSG00000110693,SOX6,homo_sapiens
274,ENSMUSG00000035529,PRDM4,mus_musculus
274,ENSXETG00000011529,PRDM4,xenopus_tropicalis
274,WBGene00018567,PRDM4,caenorhabditis_elegans
274,ENSG00000110851,PRDM4,homo_sapiens
275,ENSMUSG00000035923,MYF6,mus_musculus
275,ENSXETG00000027340,MYF6,xenopus_tropicalis
275,FBgn0002922,MYF6,drosophila_melanogaster
