Index,GeneID,HumanName,Name,Species,complexity,isoforms,paralogues,motifs,complexity
152,FBgn0000028,POU4F3,acj6,drosophila_melanogaster,44,13,5,26,44
152,WBGene00006818,POU4F3,unc-86,caenorhabditis_elegans,9,2,3,4,9
153,ENSG00000091656,ZFHX4,ZFHX4,homo_sapiens,28,6,3,22,28
153,ENSMUSG00000025255,ZFHX4,Zfhx4,mus_musculus,37,4,3,30,37
153,ENSXETG00000017151,ZFHX4,zfhx4,xenopus_tropicalis,17,1,3,13,17
153,FBgn0004607,ZFHX4,zfh2,drosophila_melanogaster,33,3,1,29,33
153,WBGene00022518,ZFHX4,zfh-2,caenorhabditis_elegans,40,6,1,41,40
155,ENSG00000092067,CEBPE,CEBPE,homo_sapiens,7,1,5,1,7
155,ENSMUSG00000052435,CEBPE,Cebpe,mus_musculus,6,1,4,1,6
155,ENSXETG00000032559,CEBPE,CEBPE,xenopus_tropicalis,7,1,5,1,7
155,WBGene00016754,CEBPE,cebp-2,caenorhabditis_elegans,3,1,1,1,3
156,ENSG00000092203,TOX4,TOX4,homo_sapiens,11,4,5,2,11
156,ENSMUSG00000016831,TOX4,Tox4,mus_musculus,7,1,5,1,7
156,ENSXETG00000017183,TOX4,tox4,xenopus_tropicalis,10,2,5,3,10
156,FBgn0035238,TOX4,CG12104,drosophila_melanogaster,12,3,6,3,12
156,WBGene00009827,TOX4,hmg-6,caenorhabditis_elegans,6,1,4,1,6
159,ENSG00000095794,CREM,CREM,homo_sapiens,82,34,3,46,82
159,ENSMUSG00000063889,CREM,Crem,mus_musculus,90,32,3,55,90
159,FBgn0265784,CREM,CrebB,drosophila_melanogaster,24,8,1,15,24
159,WBGene00000793,CREM,crh-1,caenorhabditis_elegans,20,7,1,12,20
160,ENSG00000095951,HIVEP1,HIVEP1,homo_sapiens,20,8,4,8,20
160,ENSMUSG00000021366,HIVEP1,Hivep1,mus_musculus,9,1,4,4,9
160,ENSXETG00000015441,HIVEP1,hivep1,xenopus_tropicalis,9,1,3,5,9
160,FBgn0003396,HIVEP1,shn,drosophila_melanogaster,49,6,1,42,49
160,WBGene00004862,HIVEP1,sma-9,caenorhabditis_elegans,71,14,1,51,71
161,ENSG00000096401,CDC5L,CDC5L,homo_sapiens,4,1,1,2,4
161,ENSMUSG00000023932,CDC5L,Cdc5l,mus_musculus,4,1,1,2,4
161,ENSXETG00000007885,CDC5L,cdc5l,xenopus_tropicalis,4,1,1,2,4
161,FBgn0265574,CDC5L,Cdc5,drosophila_melanogaster,7,2,1,4,7
161,WBGene00008386,CDC5L,D1081.8,caenorhabditis_elegans,4,1,1,2,4
167,ENSG00000100219,XBP1,XBP1,homo_sapiens,11,5,1,5,11
167,ENSMUSG00000020484,XBP1,Xbp1,mus_musculus,7,3,1,3,7
167,ENSXETG00000027416,XBP1,xbp1,xenopus_tropicalis,3,1,1,1,3
167,FBgn0021872,XBP1,Xbp1,drosophila_melanogaster,5,2,1,2,5
167,WBGene00006959,XBP1,xbp-1,caenorhabditis_elegans,7,3,1,2,7
169,ENSG00000100426,ZBED4,ZBED4,homo_sapiens,8,1,3,4,8
169,ENSMUSG00000034333,ZBED4,Zbed4,mus_musculus,8,1,3,4,8
169,ENSXETG00000014526,ZBED4,zbed4,xenopus_tropicalis,15,1,10,4,15
169,FBgn0031874,ZBED4,CG13775,drosophila_melanogaster,6,3,1,2,6
169,WBGene00010704,ZBED4,K09A11.1,caenorhabditis_elegans,6,1,4,1,6
174,ENSG00000100987,VSX1,VSX1,homo_sapiens,13,4,3,4,13
174,ENSMUSG00000033080,VSX1,Vsx1,mus_musculus,6,1,3,2,6
174,ENSXETG00000012786,VSX1,vsx1,xenopus_tropicalis,5,1,3,1,5
174,FBgn0263512,VSX1,Vsx2,drosophila_melanogaster,13,2,5,6,13
174,WBGene00000435,VSX1,ceh-10,caenorhabditis_elegans,6,1,3,2,6
175,ENSG00000101057,MYBL2,MYBL2,homo_sapiens,12,2,4,6,12
175,ENSMUSG00000017861,MYBL2,Mybl2,mus_musculus,9,2,4,3,9
175,ENSXETG00000012125,MYBL2,mybl2,xenopus_tropicalis,5,1,4,3,5
175,FBgn0002914,MYBL2,Myb,drosophila_melanogaster,15,4,2,9,15
175,WBGene00001568,MYBL2,snpc-4,caenorhabditis_elegans,13,2,1,10,13
176,ENSG00000101076,HNF4A,HNF4A,homo_sapiens,28,8,12,8,28
176,ENSMUSG00000017950,HNF4A,Hnf4a,mus_musculus,20,4,12,4,20
176,ENSXETG00000001775,HNF4A,hnf4a,xenopus_tropicalis,16,1,14,1,16
176,FBgn0004914,HNF4A,Hnf4,drosophila_melanogaster,16,5,6,5,16
176,WBGene00003654,HNF4A,nhr-64,caenorhabditis_elegans,8,2,4,2,8
178,ENSG00000101115,SALL4,SALL4,homo_sapiens,18,3,4,11,18
178,ENSMUSG00000027547,SALL4,Sall4,mus_musculus,22,5,4,13,22
178,ENSXETG00000012326,SALL4,sall4,xenopus_tropicalis,12,1,4,7,12
178,FBgn0000287,SALL4,salr,drosophila_melanogaster,26,3,2,21,26
178,WBGene00004773,SALL4,sem-4,caenorhabditis_elegans,7,1,1,5,7
181,ENSG00000101216,GMEB2,GMEB2,homo_sapiens,8,3,2,3,8
181,ENSMUSG00000038705,GMEB2,Gmeb2,mus_musculus,6,2,2,2,6
181,ENSXETG00000016232,GMEB2,gmeb2,xenopus_tropicalis,4,1,2,1,4
181,WBGene00015285,GMEB2,gmeb-1,caenorhabditis_elegans,6,1,4,1,6
182,ENSG00000101412,E2F1,E2F1,homo_sapiens,7,1,6,0,7
182,ENSMUSG00000027490,E2F1,E2f1,mus_musculus,8,2,6,0,8
182,ENSXETG00000021428,E2F1,e2f1,xenopus_tropicalis,5,1,4,0,5
182,FBgn0011766,E2F1,E2f1,drosophila_melanogaster,8,6,2,0,8
182,WBGene00001162,E2F1,efl-2,caenorhabditis_elegans,2,4,2,0,2
187,ENSG00000102034,ELF4,ELF4,homo_sapiens,19,4,12,3,19
187,ENSMUSG00000031103,ELF4,Elf4,mus_musculus,14,3,11,3,14
187,FBgn0000567,ELF4,Eip74EF,drosophila_melanogaster,13,5,3,5,13
187,WBGene00016029,ELF4,elf-1,caenorhabditis_elegans,16,4,8,4,16
188,ENSG00000102145,GATA1,GATA1,homo_sapiens,12,2,6,4,12
188,ENSMUSG00000031162,GATA1,Gata1,mus_musculus,11,3,6,2,11
188,ENSXETG00000018547,GATA1,gata1,xenopus_tropicalis,9,1,6,2,9
188,FBgn0001138,GATA1,grn,drosophila_melanogaster,11,3,5,6,11
188,WBGene00001249,GATA1,elt-1,caenorhabditis_elegans,21,6,5,10,21
191,ENSG00000102804,TSC22D1,TSC22D1,homo_sapiens,11,7,4,0,11
191,ENSMUSG00000022010,TSC22D1,Tsc22d1,mus_musculus,14,10,4,0,14
191,ENSXETG00000014776,TSC22D1,tsc22d1,xenopus_tropicalis,6,1,5,0,6
191,FBgn0259176,TSC22D1,bun,drosophila_melanogaster,11,10,1,0,11
191,WBGene00016269,TSC22D1,C30G4.4,caenorhabditis_elegans,27,24,3,0,27
193,ENSG00000102878,HSF4,HSF4,homo_sapiens,11,8,3,0,11
193,ENSMUSG00000033249,HSF4,Hsf4,mus_musculus,9,5,4,0,9
193,ENSXETG00000030007,HSF4,HSF4,xenopus_tropicalis,6,1,5,0,6
193,FBgn0001222,HSF4,Hsf,drosophila_melanogaster,5,4,1,0,5
193,WBGene00002004,HSF4,hsf-1,caenorhabditis_elegans,2,1,1,0,2
196,ENSG00000102974,CTCF,CTCF,homo_sapiens,26,2,5,19,26
196,ENSMUSG00000005698,CTCF,Ctcf,mus_musculus,17,1,5,11,17
196,ENSXETG00000015615,CTCF,ctcf,xenopus_tropicalis,28,2,4,22,28
196,FBgn0035769,CTCF,CTCF,drosophila_melanogaster,15,1,3,11,15
196,WBGene00009553,CTCF,F39B2.1,caenorhabditis_elegans,7,1,1,5,7
198,ENSG00000103241,FOXF1,FOXF1,homo_sapiens,2,1,14,1,2
198,ENSMUSG00000042812,FOXF1,Foxf1,mus_musculus,18,1,16,1,18
198,ENSXETG00000003565,FOXF1,foxf1,xenopus_tropicalis,17,1,14,2,17
198,FBgn0045759,FOXF1,bin,drosophila_melanogaster,8,1,6,1,8
198,WBGene00002601,FOXF1,let-381,caenorhabditis_elegans,7,1,5,1,7
199,ENSG00000103326,CAPN15,CAPN15,homo_sapiens,13,4,2,7,13
199,ENSMUSG00000037326,CAPN15,Capn15,mus_musculus,8,1,2,5,8
199,ENSXETG00000010331,CAPN15,capn15,xenopus_tropicalis,9,1,2,6,9
199,FBgn0003464,CAPN15,sol,drosophila_melanogaster,20,4,1,15,20
199,WBGene00011705,CAPN15,T11A5.6,caenorhabditis_elegans,13,3,8,2,13
201,ENSG00000103449,SALL1,SALL1,homo_sapiens,35,4,4,27,35
201,ENSMUSG00000031665,SALL1,Sall1,mus_musculus,14,1,4,9,14
201,ENSXETG00000018417,SALL1,sall1,xenopus_tropicalis,15,1,4,10,15
201,FBgn0000287,SALL1,salr,drosophila_melanogaster,26,3,2,21,26
201,WBGene00004773,SALL1,sem-4,caenorhabditis_elegans,7,1,1,5,7
202,ENSG00000103460,TOX3,TOX3,homo_sapiens,10,3,5,2,10
202,ENSMUSG00000043668,TOX3,Tox3,mus_musculus,10,3,5,2,10
202,ENSXETG00000006442,TOX3,tox3,xenopus_tropicalis,11,2,5,4,11
202,FBgn0035238,TOX3,CG12104,drosophila_melanogaster,12,3,6,3,12
202,WBGene00009827,TOX3,hmg-6,caenorhabditis_elegans,6,1,4,1,6
205,ENSG00000104177,MYEF2,MYEF2,homo_sapiens,21,7,2,12,21
205,ENSMUSG00000027201,MYEF2,Myef2,mus_musculus,26,6,3,17,26
205,ENSXETG00000018412,MYEF2,myef2,xenopus_tropicalis,16,2,2,12,16
205,FBgn0267790,MYEF2,rump,drosophila_melanogaster,7,2,1,4,7
205,WBGene00007706,MYEF2,C25A1.4,caenorhabditis_elegans,9,2,1,6,9
207,ENSG00000104804,TULP2,TULP2,homo_sapiens,5,5,6,0,5
207,ENSMUSG00000023467,TULP2,Tulp2,mus_musculus,11,2,9,0,11
207,ENSXETG00000021227,TULP2,tulp2,xenopus_tropicalis,7,1,6,0,7
207,FBgn0015721,TULP2,ktub,drosophila_melanogaster,5,2,3,0,5
207,WBGene00006655,TULP2,tub-1,caenorhabditis_elegans,4,1,3,0,4
211,ENSG00000105229,PIAS4,PIAS4,homo_sapiens,10,1,6,3,10
211,ENSMUSG00000004934,PIAS4,Pias4,mus_musculus,11,2,6,3,11
211,ENSXETG00000006386,PIAS4,pias4,xenopus_tropicalis,12,2,6,4,12
211,FBgn0003612,PIAS4,Su(var)2-10,drosophila_melanogaster,58,14,2,42,58
211,WBGene00001574,PIAS4,gei-17,caenorhabditis_elegans,46,15,1,30,46
212,ENSG00000105261,OVOL3,OVOL3,homo_sapiens,11,2,3,6,11
212,ENSMUSG00000100512,OVOL3,Ovol3,mus_musculus,7,1,3,3,7
212,ENSXETG00000030032,OVOL3,OVOL3,xenopus_tropicalis,11,2,3,6,11
212,FBgn0003028,OVOL3,ovo,drosophila_melanogaster,18,5,1,15,18
212,WBGene00003033,OVOL3,lin-48,caenorhabditis_elegans,5,1,1,3,5
214,ENSG00000105419,MEIS3,MEIS3,homo_sapiens,27,10,9,8,27
214,ENSMUSG00000041420,MEIS3,Meis3,mus_musculus,15,4,9,2,15
214,ENSXETG00000002807,MEIS3,meis3,xenopus_tropicalis,9,1,7,1,9
214,FBgn0001235,MEIS3,hth,drosophila_melanogaster,10,5,3,2,10
214,WBGene00006796,MEIS3,unc-62,caenorhabditis_elegans,19,10,1,8,19
216,ENSG00000105516,DBP,DBP,homo_sapiens,10,4,3,3,10
216,ENSMUSG00000059824,DBP,Dbp,mus_musculus,5,1,3,1,5
216,ENSXETG00000003160,DBP,dbp,xenopus_tropicalis,5,1,3,1,5
216,FBgn0016694,DBP,Pdp1,drosophila_melanogaster,29,13,3,13,29
216,WBGene00000469,DBP,ces-2,caenorhabditis_elegans,4,1,2,1,4
217,ENSG00000105610,KLF1,KLF1,homo_sapiens,16,1,12,3,16
217,ENSMUSG00000054191,KLF1,Klf1,mus_musculus,17,1,13,3,17
217,ENSXETG00000001058,KLF1,klf17,xenopus_tropicalis,15,1,11,3,15
217,WBGene00018990,KLF1,klf-1,caenorhabditis_elegans,11,2,3,6,11
218,ENSG00000105672,ETV2,ETV2,homo_sapiens,14,8,0,6,14
218,ENSMUSG00000006311,ETV2,Etv2,mus_musculus,2,1,13,1,2
218,ENSXETG00000027926,ETV2,etv2,xenopus_tropicalis,14,1,12,1,14
218,FBgn0003118,ETV2,pnt,drosophila_melanogaster,15,4,5,6,15
218,WBGene00016600,ETV2,ets-5,caenorhabditis_elegans,6,2,2,2,6
220,ENSG00000105708,ZNF14,ZNF14,homo_sapiens,59,1,38,20,59
220,WBGene00021931,ZNF14,Y55F3AM.14,caenorhabditis_elegans,13,1,1,11,13
221,ENSG00000105717,PBX4,PBX4,homo_sapiens,6,1,4,1,6
221,ENSMUSG00000031860,PBX4,Pbx4,mus_musculus,7,2,4,1,7
221,FBgn0000611,PBX4,exd,drosophila_melanogaster,9,4,1,4,9
221,WBGene00000443,PBX4,ceh-20,caenorhabditis_elegans,5,1,3,1,5
222,ENSG00000105722,ERF,ERF,homo_sapiens,17,4,13,4,17
222,ENSMUSG00000040857,ERF,Erf,mus_musculus,17,2,13,2,17
222,ENSXETG00000012067,ERF,erf,xenopus_tropicalis,18,2,12,4,18
222,FBgn0005660,ERF,Ets21C,drosophila_melanogaster,16,4,5,7,16
222,WBGene00016600,ERF,ets-5,caenorhabditis_elegans,6,2,2,2,6
225,ENSG00000105821,DNAJC2,DNAJC2,homo_sapiens,15,5,2,8,15
225,ENSMUSG00000029014,DNAJC2,Dnajc2,mus_musculus,16,4,2,10,16
225,ENSXETG00000023108,DNAJC2,dnajc2,xenopus_tropicalis,8,2,2,4,8
225,FBgn0037051,DNAJC2,CG10565,drosophila_melanogaster,10,2,2,6,10
225,WBGene00001029,DNAJC2,dnj-11,caenorhabditis_elegans,6,1,2,3,6
227,ENSG00000105866,SP4,SP4,homo_sapiens,20,2,15,3,20
227,ENSMUSG00000025323,SP4,Sp4,mus_musculus,19,1,15,3,19
227,ENSXETG00000007429,SP4,sp4,xenopus_tropicalis,21,1,14,6,21
227,FBgn0039169,SP4,Spps,drosophila_melanogaster,12,2,4,6,12
227,WBGene00011926,SP4,sptf-2,caenorhabditis_elegans,6,1,2,3,6
228,ENSG00000105880,DLX5,DLX5,homo_sapiens,25,2,21,2,25
228,ENSMUSG00000029755,DLX5,Dlx5,mus_musculus,25,2,22,1,25
228,ENSXETG00000016572,DLX5,dlx5,xenopus_tropicalis,2,1,23,1,2
228,WBGene00000463,DLX5,ceh-43,caenorhabditis_elegans,11,1,9,1,11
229,ENSG00000105967,TFEC,TFEC,homo_sapiens,14,5,4,5,14
229,ENSMUSG00000029553,TFEC,Tfec,mus_musculus,7,2,4,1,7
229,ENSXETG00000011566,TFEC,tfec,xenopus_tropicalis,6,1,4,1,6
229,FBgn0263112,TFEC,Mitf,drosophila_melanogaster,9,4,1,4,9
229,WBGene00020930,TFEC,hlh-30,caenorhabditis_elegans,24,12,1,12,24
230,ENSG00000105991,HOXA1,HOXA1,homo_sapiens,23,2,20,1,23
230,ENSMUSG00000029844,HOXA1,Hoxa1,mus_musculus,23,2,20,1,23
230,ENSXETG00000000715,HOXA1,hoxa1,xenopus_tropicalis,25,1,22,2,25
230,FBgn0002522,HOXA1,lab,drosophila_melanogaster,15,2,11,2,15
230,WBGene00000437,HOXA1,ceh-13,caenorhabditis_elegans,8,1,6,1,8
231,ENSG00000105996,HOXA2,HOXA2,homo_sapiens,22,1,20,1,22
231,ENSMUSG00000014704,HOXA2,Hoxa2,mus_musculus,22,1,20,1,22
231,ENSXETG00000000716,HOXA2,hoxa2,xenopus_tropicalis,24,1,22,1,24
231,FBgn0051481,HOXA2,pb,drosophila_melanogaster,19,4,11,4,19
231,WBGene00003102,HOXA2,mab-5,caenorhabditis_elegans,8,1,6,1,8
233,ENSG00000106004,HOXA5,HOXA5,homo_sapiens,18,1,16,1,18
233,ENSMUSG00000038253,HOXA5,Hoxa5,mus_musculus,17,1,15,1,17
233,ENSXETG00000000720,HOXA5,hoxa5,xenopus_tropicalis,16,1,14,1,16
233,WBGene00003024,HOXA5,lin-39,caenorhabditis_elegans,5,2,1,2,5
236,ENSG00000106038,EVX1,EVX1,homo_sapiens,24,3,20,1,24
236,ENSMUSG00000005503,EVX1,Evx1,mus_musculus,23,2,20,1,23
236,ENSXETG00000000736,EVX1,evx1,xenopus_tropicalis,26,2,22,2,26
236,FBgn0000606,EVX1,eve,drosophila_melanogaster,13,1,11,1,13
236,WBGene00006873,EVX1,vab-7,caenorhabditis_elegans,8,1,6,1,8
241,ENSG00000106511,MEOX2,MEOX2,homo_sapiens,22,1,20,1,22
241,ENSMUSG00000036144,MEOX2,Meox2,mus_musculus,22,1,20,1,22
241,ENSXETG00000005051,MEOX2,meox2,xenopus_tropicalis,27,2,22,3,27
241,FBgn0014949,MEOX2,btn,drosophila_melanogaster,13,1,11,1,13
241,WBGene00000436,MEOX2,ceh-12,caenorhabditis_elegans,8,1,6,1,8
243,ENSG00000106546,AHR,AHR,homo_sapiens,5,1,2,2,5
243,ENSMUSG00000019256,AHR,Ahr,mus_musculus,5,1,2,2,5
243,ENSXETG00000022784,AHR,ahr,xenopus_tropicalis,4,1,2,1,4
243,FBgn0003513,AHR,ss,drosophila_melanogaster,13,3,1,9,13
243,WBGene00000096,AHR,ahr-1,caenorhabditis_elegans,6,2,1,3,6
245,ENSG00000106689,LHX2,LHX2,homo_sapiens,25,4,12,9,25
245,ENSMUSG00000000247,LHX2,Lhx2,mus_musculus,26,4,12,10,26
245,ENSXETG00000020776,LHX2,lhx2,xenopus_tropicalis,17,1,13,3,17
245,FBgn0000099,LHX2,ap,drosophila_melanogaster,21,4,7,10,21
245,WBGene00006654,LHX2,ttx-3,caenorhabditis_elegans,15,2,7,6,15
246,ENSG00000106852,LHX6,LHX6,homo_sapiens,37,9,12,16,37
246,ENSMUSG00000026890,LHX6,Lhx6,mus_musculus,38,7,12,19,38
246,ENSXETG00000016325,LHX6,lhx6,xenopus_tropicalis,17,1,13,3,17
246,FBgn0013751,LHX6,Awh,drosophila_melanogaster,23,4,7,12,23
246,WBGene00002987,LHX6,lim-4,caenorhabditis_elegans,11,1,7,3,11
247,ENSG00000107175,CREB3,CREB3,homo_sapiens,9,2,5,2,9
247,ENSMUSG00000028466,CREB3,Creb3,mus_musculus,10,3,5,2,10
247,ENSXETG00000024221,CREB3,creb3,xenopus_tropicalis,8,2,4,2,8
247,WBGene00002783,CREB3,let-607,caenorhabditis_elegans,6,2,2,2,6
248,ENSG00000107187,LHX3,LHX3,homo_sapiens,24,3,12,9,24
248,ENSMUSG00000026934,LHX3,Lhx3,mus_musculus,20,2,12,6,20
248,ENSXETG00000000726,LHX3,lhx3,xenopus_tropicalis,16,1,13,2,16
248,FBgn0002023,LHX3,Lim3,drosophila_melanogaster,35,7,7,21,35
248,WBGene00000438,LHX3,ceh-14,caenorhabditis_elegans,11,1,7,3,11
250,ENSG00000107485,GATA3,GATA3,homo_sapiens,12,2,6,4,12
250,ENSMUSG00000015619,GATA3,Gata3,mus_musculus,10,2,6,2,10
250,ENSXETG00000025398,GATA3,gata3,xenopus_tropicalis,9,1,6,2,9
250,FBgn0001138,GATA3,grn,drosophila_melanogaster,11,3,5,6,11
250,WBGene00001249,GATA3,elt-1,caenorhabditis_elegans,21,6,5,10,21
252,ENSG00000107859,PITX3,PITX3,homo_sapiens,19,2,13,4,19
252,ENSMUSG00000025229,PITX3,Pitx3,mus_musculus,18,2,13,3,18
252,ENSXETG00000010022,PITX3,pitx3,xenopus_tropicalis,17,1,14,2,17
252,FBgn0020912,PITX3,Ptx1,drosophila_melanogaster,13,3,4,6,13
252,WBGene00006766,PITX3,unc-30,caenorhabditis_elegans,16,4,8,4,16
253,ENSG00000108001,EBF3,EBF3,homo_sapiens,7,3,4,0,7
253,ENSMUSG00000010476,EBF3,Ebf3,mus_musculus,8,4,4,0,8
253,ENSXETG00000011309,EBF3,ebf3,xenopus_tropicalis,6,2,4,0,6
253,FBgn0001319,EBF3,kn,drosophila_melanogaster,6,5,1,0,6
253,WBGene00006743,EBF3,unc-3,caenorhabditis_elegans,2,1,1,0,2
258,ENSG00000108509,CAMTA2,CAMTA2,homo_sapiens,24,6,2,16,24
258,ENSMUSG00000040712,CAMTA2,Camta2,mus_musculus,26,6,2,18,26
258,ENSXETG00000017389,CAMTA2,camta2,xenopus_tropicalis,7,1,2,4,7
258,FBgn0259234,CAMTA2,Camta,drosophila_melanogaster,29,7,1,21,29
258,WBGene00020251,CAMTA2,camt-1,caenorhabditis_elegans,11,3,1,7,11
261,ENSG00000108788,MLX,MLX,homo_sapiens,11,4,3,4,11
261,ENSMUSG00000017801,MLX,Mlx,mus_musculus,11,4,3,4,11
261,ENSXETG00000012035,MLX,mlx,xenopus_tropicalis,5,1,3,1,5
261,FBgn0039509,MLX,bigmax,drosophila_melanogaster,4,1,2,1,4
261,WBGene00003510,MLX,mxl-2,caenorhabditis_elegans,4,1,2,1,4
263,ENSG00000108924,HLF,HLF,homo_sapiens,13,5,3,5,13
263,ENSMUSG00000003949,HLF,Hlf,mus_musculus,6,2,3,1,6
263,ENSXETG00000004316,HLF,hlf,xenopus_tropicalis,5,1,3,1,5
263,FBgn0016694,HLF,Pdp1,drosophila_melanogaster,29,13,3,13,29
263,WBGene00000469,HLF,ces-2,caenorhabditis_elegans,4,1,2,1,4
265,ENSG00000109132,PHOX2B,PHOX2B,homo_sapiens,17,1,15,1,17
265,ENSMUSG00000012520,PHOX2B,Phox2b,mus_musculus,17,2,13,2,17
265,ENSXETG00000021083,PHOX2B,phox2b,xenopus_tropicalis,19,2,13,4,19
265,FBgn0025334,PHOX2B,PHDP,drosophila_melanogaster,12,1,10,1,12
265,WBGene00000440,PHOX2B,ceh-17,caenorhabditis_elegans,5,1,3,1,5
267,ENSG00000109381,ELF2,ELF2,homo_sapiens,25,7,12,7,25
267,ENSMUSG00000037174,ELF2,Elf2,mus_musculus,25,8,11,6,25
267,FBgn0000567,ELF2,Eip74EF,drosophila_melanogaster,13,5,3,5,13
267,WBGene00016029,ELF2,elf-1,caenorhabditis_elegans,16,4,8,4,16
273,ENSG00000110693,SOX6,SOX6,homo_sapiens,17,8,4,5,17
273,ENSMUSG00000051910,SOX6,Sox6,mus_musculus,22,10,4,8,22
273,ENSXETG00000016058,SOX6,sox6,xenopus_tropicalis,9,2,3,4,9
273,FBgn0039938,SOX6,Sox102F,drosophila_melanogaster,9,4,1,4,9
273,WBGene00001182,SOX6,egl-13,caenorhabditis_elegans,14,6,2,6,14
275,ENSG00000111046,MYF6,MYF6,homo_sapiens,6,1,4,1,6
275,ENSMUSG00000035923,MYF6,Myf6,mus_musculus,6,1,4,1,6
275,ENSXETG00000027340,MYF6,myf6,xenopus_tropicalis,6,1,4,1,6
275,FBgn0002922,MYF6,nau,drosophila_melanogaster,5,2,1,2,5
275,WBGene00001948,MYF6,hlh-1,caenorhabditis_elegans,7,3,1,3,7
276,ENSG00000111049,MYF5,MYF5,homo_sapiens,6,1,4,1,6
276,ENSMUSG00000000435,MYF5,Myf5,mus_musculus,6,1,4,1,6
276,ENSXETG00000014520,MYF5,myf5,xenopus_tropicalis,7,1,4,2,7
276,FBgn0002922,MYF5,nau,drosophila_melanogaster,5,2,1,2,5
276,WBGene00001948,MYF5,hlh-1,caenorhabditis_elegans,7,3,1,3,7
278,ENSG00000111145,ELK3,ELK3,homo_sapiens,20,4,12,4,20
278,ENSMUSG00000008398,ELK3,Elk3,mus_musculus,15,2,11,2,15
278,ENSXETG00000001891,ELK3,elk3,xenopus_tropicalis,20,3,10,7,20
278,WBGene00016798,ELK3,ets-8,caenorhabditis_elegans,12,2,8,2,12
279,ENSG00000111206,FOXM1,FOXM1,homo_sapiens,15,5,5,5,15
279,ENSMUSG00000001517,FOXM1,Foxm1,mus_musculus,13,4,5,4,13
279,ENSXETG00000001315,FOXM1,foxm1,xenopus_tropicalis,6,1,4,1,6
279,WBGene00003976,FOXM1,pes-1,caenorhabditis_elegans,7,2,3,2,7
280,ENSG00000111249,CUX2,CUX2,homo_sapiens,11,2,5,4,11
280,ENSMUSG00000042589,CUX2,Cux2,mus_musculus,22,5,5,12,22
280,ENSXETG00000011684,CUX2,cux2,xenopus_tropicalis,12,1,6,5,12
280,FBgn0004198,CUX2,ct,drosophila_melanogaster,22,4,2,16,22
280,WBGene00000464,CUX2,ceh-44,caenorhabditis_elegans,13,3,6,4,13
284,ENSG00000111783,RFX4,RFX4,homo_sapiens,18,6,8,4,18
284,ENSMUSG00000020037,RFX4,Rfx4,mus_musculus,12,3,8,1,12
284,ENSXETG00000014145,RFX4,rfx4,xenopus_tropicalis,8,1,7,0,8
284,WBGene00000914,RFX4,daf-19,caenorhabditis_elegans,11,5,1,4,11
285,ENSG00000112033,PPARD,PPARD,homo_sapiens,9,5,8,4,9
285,ENSMUSG00000002250,PPARD,Ppard,mus_musculus,12,2,8,2,12
285,ENSXETG00000015121,PPARD,ppard,xenopus_tropicalis,12,1,10,1,12
285,FBgn0004865,PPARD,Eip78C,drosophila_melanogaster,15,4,8,3,15
285,WBGene00004786,PPARD,sex-1,caenorhabditis_elegans,14,2,10,2,14
286,ENSG00000112041,TULP1,TULP1,homo_sapiens,10,4,6,0,10
286,ENSMUSG00000037446,TULP1,Tulp1,mus_musculus,13,4,9,0,13
286,ENSXETG00000000422,TULP1,tulp1,xenopus_tropicalis,8,1,6,1,8
286,FBgn0015721,TULP1,ktub,drosophila_melanogaster,5,2,3,0,5
286,WBGene00006655,TULP1,tub-1,caenorhabditis_elegans,4,1,3,0,4
289,ENSG00000112242,E2F3,E2F3,homo_sapiens,6,3,6,0,6
289,ENSMUSG00000016477,E2F3,E2f3,mus_musculus,8,2,6,0,8
289,ENSXETG00000000021,E2F3,e2f3,xenopus_tropicalis,6,1,4,1,6
289,FBgn0011766,E2F3,E2f1,drosophila_melanogaster,8,6,2,0,8
289,WBGene00001162,E2F3,efl-2,caenorhabditis_elegans,2,4,2,0,2
293,ENSG00000112561,TFEB,TFEB,homo_sapiens,29,16,4,9,29
293,ENSMUSG00000023990,TFEB,Tfeb,mus_musculus,21,12,4,5,21
293,ENSXETG00000011854,TFEB,tfeb,xenopus_tropicalis,8,2,4,2,8
293,FBgn0263112,TFEB,Mitf,drosophila_melanogaster,9,4,1,4,9
293,WBGene00020930,TFEB,hlh-30,caenorhabditis_elegans,24,12,1,12,24
294,ENSG00000112592,TBP,TBP,homo_sapiens,10,7,3,0,10
294,ENSMUSG00000014767,TBP,Tbp,mus_musculus,13,10,3,0,13
294,ENSXETG00000008556,TBP,tbp,xenopus_tropicalis,5,1,3,1,5
294,FBgn0003687,TBP,Tbp,drosophila_melanogaster,4,1,3,0,4
294,WBGene00006542,TBP,tbp-1,caenorhabditis_elegans,4,2,2,0,4
295,ENSG00000112658,SRF,SRF,homo_sapiens,3,1,1,1,3
295,ENSMUSG00000015605,SRF,Srf,mus_musculus,3,1,1,1,3
295,ENSXETG00000018511,SRF,srf,xenopus_tropicalis,4,1,1,2,4
295,FBgn0004101,SRF,bs,drosophila_melanogaster,7,3,1,3,7
295,WBGene00006844,SRF,unc-120,caenorhabditis_elegans,3,1,1,1,3
298,ENSG00000113387,SUB1,SUB1,homo_sapiens,7,6,1,0,7
298,ENSMUSG00000022205,SUB1,Sub1,mus_musculus,3,2,1,0,3
