id,gene,isoforms,paralogues,motifs,complexity,name,species
,ENSXETG00000011547,1,3,9,13,zxdc,xenopus_tropicalis
,FBgn0030787,1,1,7,9,CG9609,drosophila_melanogaster
93,ENSG00000071564,15,3,11,28,TCF3,homo_sapiens
,ENSMUSG00000020167,12,3,11,26,Tcf3,mus_musculus
,ENSXETG00000013589,1,0,2,6,tcf3,xenopus_tropicalis
,FBgn0000413,3,1,3,7,da,drosophila_melanogaster
,WBGene00001949,1,1,1,3,hlh-2,caenorhabditis_elegans
94,ENSG00000071655,6,7,2,15,MBD3,homo_sapiens
,ENSMUSG00000035478,5,4,4,13,Mbd3,mus_musculus
,FBgn0027950,3,1,1,5,MBD-like,drosophila_melanogaster
95,ENSG00000072310,7,2,4,13,SREBF1,homo_sapiens
,ENSMUSG00000020538,3,2,3,8,Srebf1,mus_musculus
,ENSXETG00000012160,1,2,2,5,srebf1,xenopus_tropicalis
,FBgn0261283,4,1,4,9,HLH106,drosophila_melanogaster
,WBGene00004735,1,1,1,3,sbp-1,caenorhabditis_elegans
96,ENSG00000072364,4,4,0,8,AFF4,homo_sapiens
,ENSMUSG00000049470,3,4,0,7,Aff4,mus_musculus
,ENSXETG00000004169,1,4,3,8,aff4,xenopus_tropicalis
,FBgn0041111,8,1,0,9,lilli,drosophila_melanogaster
97,ENSG00000072736,7,5,7,19,NFATC3,homo_sapiens
,ENSMUSG00000031902,1,5,1,7,Nfatc3,mus_musculus
,ENSXETG00000005812,1,5,2,7,nfatc3,xenopus_tropicalis
,FBgn0030505,7,1,7,15,NFAT,drosophila_melanogaster
98,ENSG00000073282,12,3,0,15,TP63,homo_sapiens
,ENSMUSG00000022510,8,3,0,11,Trp63,mus_musculus
,ENSXETG00000026303,1,3,0,4,tp63,xenopus_tropicalis
99,ENSG00000073584,13,1,10,24,SMARCE1,homo_sapiens
,ENSMUSG00000037935,1,1,1,3,Smarce1,mus_musculus
,ENSXETG00000021355,2,1,5,8,smarce1,xenopus_tropicalis
,FBgn0030093,1,1,1,3,dalao,drosophila_melanogaster
,WBGene00022182,1,1,1,3,swsn-3,caenorhabditis_elegans
100,ENSG00000073614,6,5,19,30,KDM5A,homo_sapiens
,ENSMUSG00000030180,2,5,7,14,Kdm5a,mus_musculus
,ENSXETG00000003642,1,5,6,12,kdm5a,xenopus_tropicalis
,WBGene00004319,2,1,8,11,rbr-2,caenorhabditis_elegans
101,ENSG00000073861,1,4,1,6,TBX21,homo_sapiens
,ENSMUSG00000001444,1,4,1,2,Tbx21,mus_musculus
,WBGene00006554,1,12,1,14,tbx-35,caenorhabditis_elegans
102,ENSG00000074047,5,18,12,35,GLI2,homo_sapiens
,ENSMUSG00000048402,4,18,4,26,Gli2,mus_musculus
,ENSXETG00000011189,1,14,6,21,gli2,xenopus_tropicalis
103,ENSG00000074219,7,4,5,16,TEAD2,homo_sapiens
,ENSMUSG00000030796,2,5,2,9,Tead2,mus_musculus
,ENSMUSG00000109470,1,5,1,7,Tead2,mus_musculus
,ENSXETG00000003395,2,1,4,7,tead4,xenopus_tropicalis
,FBgn0003345,21,1,21,43,sd,drosophila_melanogaster
,WBGene00001208,5,1,5,11,egl-44,caenorhabditis_elegans
104,ENSG00000074657,16,3,41,60,ZNF532,homo_sapiens
,ENSMUSG00000042439,12,3,20,35,Zfp532,mus_musculus
,ENSXETG00000021148,1,3,7,11,znf532,xenopus_tropicalis
105,ENSG00000075407,2,25,13,53,ZNF37A,homo_sapiens
,FBgn0266450,2,1,16,18,Kr-h1,drosophila_melanogaster
106,ENSG00000075426,3,4,3,10,FOSL2,homo_sapiens
,ENSMUSG00000029135,1,4,1,6,Fosl2,mus_musculus
,ENSXETG00000010208,1,4,2,7,fosl2,xenopus_tropicalis
,FBgn0001297,5,1,5,11,kay,drosophila_melanogaster
107,ENSG00000075891,6,9,6,21,PAX2,homo_sapiens
,ENSMUSG00000004231,3,9,3,15,Pax2,mus_musculus
,ENSXETG00000014206,2,9,2,13,pax2,xenopus_tropicalis
,FBgn0005561,7,10,7,24,sv,drosophila_melanogaster
,WBGene00001204,1,7,1,9,egl-38,caenorhabditis_elegans
,WBGene00003938,2,7,2,11,pax-2,caenorhabditis_elegans
108,ENSG00000076108,9,8,15,32,BAZ2A,homo_sapiens
,ENSMUSG00000040054,2,8,8,18,Baz2a,mus_musculus
,ENSXETG00000021782,1,8,4,13,baz2a,xenopus_tropicalis
,FBgn0033636,5,5,21,31,tou,drosophila_melanogaster
,WBGene00001470,1,4,4,9,flt-1,caenorhabditis_elegans
109,ENSG00000077092,4,14,4,22,RARB,homo_sapiens
,ENSMUSG00000017491,1,15,1,17,Rarb,mus_musculus
,ENSXETG00000007272,1,14,1,16,rarb,xenopus_tropicalis
110,ENSG00000077150,6,5,23,34,NFKB2,homo_sapiens
,ENSMUSG00000025225,2,5,14,21,Nfkb2,mus_musculus
,ENSXETG00000000013,2,5,16,23,nfkb2,xenopus_tropicalis
,FBgn0014018,4,3,16,23,Rel,drosophila_melanogaster
112,ENSG00000078043,8,6,14,28,PIAS2,homo_sapiens
,ENSMUSG00000025423,3,6,9,18,Pias2,mus_musculus
,ENSXETG00000021519,2,6,4,12,pias2,xenopus_tropicalis
,FBgn0003612,14,2,42,58,Su(var)2-10,drosophila_melanogaster
,WBGene00001574,15,1,30,46,gei-17,caenorhabditis_elegans
113,ENSG00000078246,6,6,0,12,TULP3,homo_sapiens
,ENSMUSG00000001521,3,9,0,12,Tulp3,mus_musculus
,ENSXETG00000001314,2,6,1,9,tulp3,xenopus_tropicalis
,FBgn0015721,2,3,0,5,ktub,drosophila_melanogaster
,WBGene00006655,1,3,0,4,tub-1,caenorhabditis_elegans
114,ENSG00000078399,2,17,1,20,HOXA9,homo_sapiens
,ENSMUSG00000038227,2,16,1,19,Hoxa9,mus_musculus
,ENSXETG00000000724,1,14,1,16,hoxa9,xenopus_tropicalis
,FBgn0000015,7,1,7,15,Abd-B,drosophila_melanogaster
115,ENSG00000078403,10,9,11,30,MLLT10,homo_sapiens
,ENSMUSG00000026743,4,9,5,18,Mllt10,mus_musculus
,ENSXETG00000007391,2,9,6,17,mllt10,xenopus_tropicalis
,FBgn0261238,0,4,5,22,Alh,drosophila_melanogaster
,WBGene00006975,4,4,5,13,zfp-1,caenorhabditis_elegans
116,ENSG00000078900,11,3,0,14,TP73,homo_sapiens
,ENSMUSG00000029026,6,3,0,9,Trp73,mus_musculus
,ENSXETG00000005019,1,3,0,4,tp73,xenopus_tropicalis
117,ENSG00000079263,6,5,17,28,SP140,homo_sapiens
,ENSMUSG00000052477,6,18,5,29,C130026I21Rik,mus_musculus
,ENSMUSG00000070031,3,18,6,27,Sp140,mus_musculus
,ENSMUSG00000079190,1,18,1,20,AC133103.1,mus_musculus
,ENSMUSG00000079192,1,18,1,20,AC125149.1,mus_musculus
,ENSMUSG00000079794,1,18,1,20,AC125149.2,mus_musculus
,ENSMUSG00000089844,3,18,3,24,A530032D15Rik,mus_musculus
,ENSMUSG00000095500,1,18,1,20,AC132444.5,mus_musculus
,ENSXETG00000032669,1,1,4,6,0,xenopus_tropicalis
118,ENSG00000079432,6,2,3,11,CIC,homo_sapiens
,ENSMUSG00000005442,7,2,4,13,Cic,mus_musculus
,ENSXETG00000030813,2,2,4,8,CIC,xenopus_tropicalis
,FBgn0262582,6,2,6,14,cic,drosophila_melanogaster
119,ENSG00000080298,12,8,5,25,RFX3,homo_sapiens
,ENSMUSG00000040929,5,8,4,17,Rfx3,mus_musculus
,ENSXETG00000011698,2,7,2,11,rfx3,xenopus_tropicalis
,FBgn0020379,6,2,6,14,Rfx,drosophila_melanogaster
120,ENSG00000081059,14,4,9,27,TCF7,homo_sapiens
,ENSMUSG00000000782,2,4,2,8,Tcf7,mus_musculus
,ENSXETG00000016100,1,4,1,6,tcf7,xenopus_tropicalis
,FBgn0085432,9,1,9,19,pan,drosophila_melanogaster
,WBGene00004077,1,1,1,3,pop-1,caenorhabditis_elegans
121,ENSG00000081189,27,5,24,56,MEF2C,homo_sapiens
,ENSMUSG00000005583,27,5,25,57,Mef2c,mus_musculus
,ENSXETG00000007038,2,3,2,7,mef2c,xenopus_tropicalis
,FBgn0011656,7,1,7,15,Mef2,drosophila_melanogaster
,WBGene00003182,1,1,1,3,mef-2,caenorhabditis_elegans
122,ENSG00000081386,3,25,23,51,ZNF510,homo_sapiens
,FBgn0266450,2,1,16,18,Kr-h1,drosophila_melanogaster
123,ENSG00000081665,8,49,32,89,ZNF506,homo_sapiens
,ENSMUSG00000030446,2,23,32,57,Zfp273,mus_musculus
,ENSMUSG00000048280,5,23,31,59,Zfp738,mus_musculus
,ENSMUSG00000051037,2,23,25,50,Zfp455,mus_musculus
,ENSMUSG00000052909,1,23,10,34,Gm9894,mus_musculus
,ENSMUSG00000055341,1,23,19,43,Zfp457,mus_musculus
,ENSMUSG00000055480,1,23,24,25,Zfp458,mus_musculus
,ENSMUSG00000055560,1,23,5,24,Zfp459,mus_musculus
,ENSMUSG00000057842,3,23,60,86,Zfp595,mus_musculus
,ENSMUSG00000058331,2,23,30,55,Zfp85,mus_musculus
,ENSMUSG00000058883,2,23,34,59,Zfp708,mus_musculus
,ENSMUSG00000058900,1,23,13,37,Rsl1,mus_musculus
,ENSMUSG00000059839,1,23,13,37,Zfp874b,mus_musculus
,ENSMUSG00000069184,1,23,15,39,Zfp72,mus_musculus
,ENSMUSG00000069206,2,23,13,38,Zfp874a,mus_musculus
,ENSMUSG00000071281,3,23,32,58,Zfp65,mus_musculus
,ENSMUSG00000071291,4,23,43,70,Zfp58,mus_musculus
,ENSMUSG00000074824,1,23,11,35,Rslcan18,mus_musculus
,ENSMUSG00000078994,2,23,14,39,Zfp429,mus_musculus
,ENSMUSG00000078995,2,23,13,38,Zfp456,mus_musculus
,ENSMUSG00000090659,2,23,13,38,Zfp493,mus_musculus
,ENSMUSG00000097333,3,23,19,45,Zfp87,mus_musculus
,ENSMUSG00000098905,1,23,9,33,Zfp953,mus_musculus
,ENSMUSG00000100235,1,23,17,41,Gm28557,mus_musculus
124,ENSG00000082175,6,12,6,17,PGR,homo_sapiens
,ENSMUSG00000031870,3,12,3,18,Pgr,mus_musculus
,ENSXETG00000005482,1,13,1,15,pgr,xenopus_tropicalis
125,ENSG00000082641,19,7,7,33,NFE2L1,homo_sapiens
,ENSMUSG00000038615,9,7,7,23,Nfe2l1,mus_musculus
,ENSXETG00000021958,1,7,1,9,nfe2l1,xenopus_tropicalis
,FBgn0262975,16,1,16,33,cnc,drosophila_melanogaster
126,ENSG00000083307,3,6,0,9,GRHL2,homo_sapiens
,ENSMUSG00000022286,4,6,0,10,Grhl2,mus_musculus
,ENSXETG00000006632,1,6,0,7,grhl2,xenopus_tropicalis
,FBgn0259211,8,2,0,10,grh,drosophila_melanogaster
,WBGene00001707,3,1,0,4,grh-1,caenorhabditis_elegans
127,ENSG00000083812,4,3,21,38,ZNF324,homo_sapiens
,ENSMUSG00000004500,1,2,10,13,Zfp324,mus_musculus
128,ENSG00000083814,3,34,22,59,ZNF671,homo_sapiens
129,ENSG00000083817,1,34,13,48,ZNF416,homo_sapiens
,ENSMUSG00000034538,1,3,15,19,Zfp418,mus_musculus
130,ENSG00000083828,6,34,23,63,ZNF586,homo_sapiens
131,ENSG00000083838,6,8,18,32,ZNF446,homo_sapiens
,ENSMUSG00000033961,4,7,13,24,Zfp446,mus_musculus
,ENSXETG00000021690,1,1,1,3,0,xenopus_tropicalis
133,ENSG00000083844,6,7,32,45,ZNF264,homo_sapiens
134,ENSG00000084093,6,2,21,29,REST,homo_sapiens
,ENSMUSG00000029249,2,2,12,16,Rest,mus_musculus
,ENSXETG00000005323,1,1,8,10,rest,xenopus_tropicalis
,FBgn0051612,2,1,14,17,CG31612,drosophila_melanogaster
135,ENSG00000085274,3,16,26,45,MYNN,homo_sapiens
,ENSMUSG00000037730,2,15,17,34,Mynn,mus_musculus
,ENSXETG00000009218,2,17,10,29,mynn,xenopus_tropicalis
,ENSXETG00000033131,1,17,1,19,mynn,xenopus_tropicalis
,WBGene00016154,1,1,5,7,C27A12.2,caenorhabditis_elegans
136,ENSG00000085276,17,2,95,114,MECOM,homo_sapiens
,ENSMUSG00000027684,11,2,83,96,Mecom,mus_musculus
,ENSXETG00000022839,1,2,8,11,mecom,xenopus_tropicalis
,FBgn0011236,1,3,3,6,ken,drosophila_melanogaster
,WBGene00001207,2,1,6,8,egl-43,caenorhabditis_elegans
137,ENSG00000085644,7,3,34,44,ZNF213,homo_sapiens
,ENSMUSG00000071256,1,1,7,9,Zfp213,mus_musculus
138,ENSG00000086102,3,2,7,12,NFX1,homo_sapiens
,ENSMUSG00000028423,3,2,7,12,Nfx1,mus_musculus
,ENSXETG00000014997,1,2,4,7,nfx1,xenopus_tropicalis
,FBgn0001978,4,2,8,14,stc,drosophila_melanogaster
,WBGene00007048,1,1,2,4,nfx-1,caenorhabditis_elegans
139,ENSG00000087510,2,5,0,7,TFAP2C,homo_sapiens
,ENSMUSG00000028640,3,5,0,8,Tfap2c,mus_musculus
,ENSXETG00000012025,1,5,0,6,tfap2c,xenopus_tropicalis
,FBgn0261953,6,1,0,7,TfAP-2,drosophila_melanogaster
,WBGene00019424,1,4,0,5,aptf-1,caenorhabditis_elegans
140,ENSG00000087903,13,8,5,26,RFX2,homo_sapiens
,ENSMUSG00000024206,2,8,2,12,Rfx2,mus_musculus
,ENSXETG00000021877,2,7,0,9,rfx2,xenopus_tropicalis
,FBgn0020379,6,2,6,14,Rfx,drosophila_melanogaster
141,ENSG00000088876,7,7,30,57,ZNF343,homo_sapiens
142,ENSG00000088881,4,4,0,8,EBF4,homo_sapiens
,ENSMUSG00000053552,3,4,0,7,Ebf4,mus_musculus
,ENSXETG00000030294,1,4,0,5,EBF4,xenopus_tropicalis
,FBgn0001319,5,1,0,6,kn,drosophila_melanogaster
,WBGene00006743,1,1,0,2,unc-3,caenorhabditis_elegans
143,ENSG00000089116,1,12,3,16,LHX5,homo_sapiens
,ENSMUSG00000029595,1,12,3,16,Lhx5,mus_musculus
,ENSXETG00000017665,1,13,3,17,lhx5,xenopus_tropicalis
,FBgn0026411,2,7,4,13,Lim1,drosophila_melanogaster
,WBGene00003000,1,7,3,11,lin-11,caenorhabditis_elegans
144,ENSG00000089225,4,13,4,21,TBX5,homo_sapiens
,ENSMUSG00000018263,3,13,3,19,Tbx5,mus_musculus
,ENSXETG00000017688,2,12,2,16,tbx5,xenopus_tropicalis
145,ENSG00000089335,12,22,53,87,ZNF302,homo_sapiens
146,ENSG00000089486,12,2,0,14,CDIP1,homo_sapiens
,ENSMUSG00000004071,4,3,0,7,Cdip1,mus_musculus
,ENSXETG00000013161,1,2,2,5,cdip1,xenopus_tropicalis
,FBgn0034870,1,2,0,3,CG13559,drosophila_melanogaster
,FBgn0052280,4,2,0,6,CG32280,drosophila_melanogaster
,WBGene00009484,1,1,0,2,F36G3.3,caenorhabditis_elegans
147,ENSG00000089775,4,16,9,29,ZBTB25,homo_sapiens
,ENSMUSG00000056459,6,15,12,33,Zbtb25,mus_musculus
,ENSXETG00000022529,1,17,3,21,zbtb25,xenopus_tropicalis
,WBGene00016154,1,1,5,7,C27A12.2,caenorhabditis_elegans
148,ENSG00000089902,1,5,3,9,RCOR1,homo_sapiens
,ENSMUSG00000037896,2,5,6,13,Rcor1,mus_musculus
,ENSXETG00000012743,1,5,1,7,rcor1,xenopus_tropicalis
,FBgn0261573,10,2,24,36,CoRest,drosophila_melanogaster
,WBGene00005006,1,3,4,8,spr-1,caenorhabditis_elegans
,WBGene00022278,4,3,13,20,rcor-1,caenorhabditis_elegans
149,ENSG00000090447,2,1,2,5,TFAP4,homo_sapiens
,ENSMUSG00000005718,1,1,1,3,Tfap4,mus_musculus
,ENSXETG00000033922,1,1,1,3,tfap4,xenopus_tropicalis
,FBgn0001994,2,1,2,5,crp,drosophila_melanogaster
,WBGene00001955,5,1,4,10,hlh-11,caenorhabditis_elegans
150,ENSG00000090612,14,16,58,88,ZNF268,homo_sapiens
151,ENSG00000090661,9,5,9,23,CERS4,homo_sapiens
,ENSMUSG00000008206,2,5,2,9,Cers4,mus_musculus
,FBgn0040918,2,1,4,7,schlank,drosophila_melanogaster
,WBGene00002043,4,3,4,11,hyl-1,caenorhabditis_elegans
,WBGene00002044,1,3,1,5,hyl-2,caenorhabditis_elegans
152,ENSG00000091010,1,16,2,19,POU4F3,homo_sapiens
,ENSMUSG00000024497,1,15,2,18,Pou4f3,mus_musculus
,ENSXETG00000032363,1,16,3,20,POU4F3,xenopus_tropicalis
,FBgn0000028,13,5,26,44,acj6,drosophila_melanogaster
,WBGene00006818,2,3,4,9,unc-86,caenorhabditis_elegans
153,ENSG00000091656,6,3,22,28,ZFHX4,homo_sapiens
,ENSMUSG00000025255,4,3,30,37,Zfhx4,mus_musculus
,ENSXETG00000017151,1,3,13,17,zfhx4,xenopus_tropicalis
,FBgn0004607,3,1,29,33,zfh2,drosophila_melanogaster
,WBGene00022518,6,1,41,40,zfh-2,caenorhabditis_elegans
154,ENSG00000091831,10,12,6,28,ESR1,homo_sapiens
,ENSMUSG00000019768,4,12,4,20,Esr1,mus_musculus
,ENSXETG00000012364,1,13,1,15,esr1,xenopus_tropicalis
155,ENSG00000092067,1,5,1,7,CEBPE,homo_sapiens
,ENSMUSG00000052435,1,4,1,6,Cebpe,mus_musculus
,ENSXETG00000032559,1,5,1,7,CEBPE,xenopus_tropicalis
,WBGene00016754,1,1,1,3,cebp-2,caenorhabditis_elegans
156,ENSG00000092203,4,5,2,11,TOX4,homo_sapiens
,ENSMUSG00000016831,1,5,1,7,Tox4,mus_musculus
,ENSXETG00000017183,2,5,3,10,tox4,xenopus_tropicalis
,FBgn0035238,3,6,3,12,CG12104,drosophila_melanogaster
,WBGene00009827,1,4,1,6,hmg-6,caenorhabditis_elegans
157,ENSG00000092607,3,13,2,18,TBX15,homo_sapiens
,ENSMUSG00000027868,3,13,3,19,Tbx15,mus_musculus
,ENSXETG00000032807,1,12,1,14,TBX15,xenopus_tropicalis
158,ENSG00000095574,2,6,8,16,IKZF5,homo_sapiens
,ENSMUSG00000040167,6,6,7,19,Ikzf5,mus_musculus
,ENSXETG00000009559,2,6,6,14,ikzf5,xenopus_tropicalis
159,ENSG00000095794,34,3,46,82,CREM,homo_sapiens
,ENSMUSG00000063889,32,3,55,90,Crem,mus_musculus
,FBgn0265784,8,1,15,24,CrebB,drosophila_melanogaster
,WBGene00000793,7,1,12,20,crh-1,caenorhabditis_elegans
160,ENSG00000095951,8,4,8,20,HIVEP1,homo_sapiens
,ENSMUSG00000021366,1,4,4,9,Hivep1,mus_musculus
,ENSXETG00000015441,1,3,5,9,hivep1,xenopus_tropicalis
,FBgn0003396,6,1,42,49,shn,drosophila_melanogaster
,WBGene00004862,14,1,51,71,sma-9,caenorhabditis_elegans
161,ENSG00000096401,1,1,2,4,CDC5L,homo_sapiens
,ENSMUSG00000023932,1,1,2,4,Cdc5l,mus_musculus
,ENSXETG00000007885,1,1,2,4,cdc5l,xenopus_tropicalis
,FBgn0265574,2,1,4,7,Cdc5,drosophila_melanogaster
,WBGene00008386,1,1,2,4,D1081.8,caenorhabditis_elegans
162,ENSG00000096654,2,20,40,62,ZNF184,homo_sapiens
,ENSMUSG00000006720,4,7,61,72,Zfp184,mus_musculus
,ENSXETG00000023927,1,16,19,36,0,xenopus_tropicalis
,ENSXETG00000025844,1,16,26,27,0,xenopus_tropicalis
,FBgn0020309,9,1,138,148,crol,drosophila_melanogaster
163,ENSG00000099326,5,2,31,33,MZF1,homo_sapiens
,ENSMUSG00000030380,0,2,30,36,Mzf1,mus_musculus
164,ENSG00000099949,2,8,2,12,LZTR1,homo_sapiens
,ENSMUSG00000022761,3,8,6,17,Lztr1,mus_musculus
,ENSXETG00000008276,2,10,4,16,lztr1,xenopus_tropicalis
,FBgn0040344,2,4,4,10,CG3711,drosophila_melanogaster
165,ENSG00000100105,4,3,26,33,PATZ1,homo_sapiens
,ENSMUSG00000020453,6,3,27,36,Patz1,mus_musculus
,ENSXETG00000004190,1,3,7,11,patz1,xenopus_tropicalis
166,ENSG00000100146,4,17,4,25,SOX10,homo_sapiens
,ENSMUSG00000033006,1,16,1,18,Sox10,mus_musculus
,ENSXETG00000006348,1,14,1,16,sox10,xenopus_tropicalis
,FBgn0024288,1,7,1,9,Sox100B,drosophila_melanogaster
167,ENSG00000100219,5,1,5,11,XBP1,homo_sapiens
,ENSMUSG00000020484,3,1,3,7,Xbp1,mus_musculus
,ENSXETG00000027416,1,1,1,3,xbp1,xenopus_tropicalis
,FBgn0021872,2,1,2,5,Xbp1,drosophila_melanogaster
,WBGene00006959,3,1,2,7,xbp-1,caenorhabditis_elegans
168,ENSG00000100281,3,1,1,5,HMGXB4,homo_sapiens
,ENSMUSG00000034518,2,1,2,5,Hmgxb4,mus_musculus
,ENSXETG00000006340,2,1,7,10,hmgxb4,xenopus_tropicalis
,FBgn0029936,2,1,2,5,CG4617,drosophila_melanogaster
169,ENSG00000100426,1,3,4,8,ZBED4,homo_sapiens
,ENSMUSG00000034333,1,3,4,8,Zbed4,mus_musculus
,ENSXETG00000014526,1,10,4,15,zbed4,xenopus_tropicalis
,FBgn0031874,3,1,2,6,CG13775,drosophila_melanogaster
,WBGene00008283,2,4,0,6,C53D6.6,caenorhabditis_elegans
,WBGene00010704,1,4,1,6,K09A11.1,caenorhabditis_elegans
,WBGene00015247,2,4,0,6,B0545.4,caenorhabditis_elegans
,WBGene00015662,1,4,0,5,C10A4.1,caenorhabditis_elegans
170,ENSG00000100625,2,6,2,10,SIX4,homo_sapiens
,ENSMUSG00000034460,2,6,2,10,Six4,mus_musculus
,ENSXETG00000016941,1,5,1,7,six4,xenopus_tropicalis
,FBgn0027364,2,3,2,7,Six4,drosophila_melanogaster
171,ENSG00000100644,5,13,14,32,HIF1A,homo_sapiens
,ENSMUSG00000021109,3,13,8,24,Hif1a,mus_musculus
,ENSXETG00000014449,2,11,6,19,hif1a,xenopus_tropicalis
,FBgn0266411,4,6,9,19,sima,drosophila_melanogaster
172,ENSG00000100811,4,18,6,28,YY1,homo_sapiens
,ENSXETG00000002527,1,14,4,19,yy1,xenopus_tropicalis
,FBgn0002521,2,7,8,17,pho,drosophila_melanogaster
173,ENSG00000100968,27,5,25,57,NFATC4,homo_sapiens
,ENSMUSG00000023411,2,5,2,9,Nfatc4,mus_musculus
,ENSXETG00000016887,1,5,1,7,nfatc4,xenopus_tropicalis
,FBgn0030505,7,1,7,15,NFAT,drosophila_melanogaster
174,ENSG00000100987,4,3,4,13,VSX1,homo_sapiens
,ENSMUSG00000033080,1,3,2,6,Vsx1,mus_musculus
,ENSXETG00000012786,1,3,1,5,vsx1,xenopus_tropicalis
,FBgn0263511,2,5,4,11,Vsx1,drosophila_melanogaster
,FBgn0263512,2,5,6,13,Vsx2,drosophila_melanogaster
,WBGene00000435,1,3,2,6,ceh-10,caenorhabditis_elegans
175,ENSG00000101057,2,4,6,12,MYBL2,homo_sapiens
,ENSMUSG00000017861,2,4,3,9,Mybl2,mus_musculus
,ENSXETG00000012125,1,4,3,5,mybl2,xenopus_tropicalis
,FBgn0002914,4,2,9,15,Myb,drosophila_melanogaster
,WBGene00001568,2,1,10,13,snpc-4,caenorhabditis_elegans
176,ENSG00000101076,8,12,8,28,HNF4A,homo_sapiens
,ENSMUSG00000017950,4,12,4,20,Hnf4a,mus_musculus
,ENSXETG00000001775,1,14,1,16,hnf4a,xenopus_tropicalis
,FBgn0004914,5,6,5,16,Hnf4,drosophila_melanogaster
,WBGene00003628,2,4,2,8,nhr-35,caenorhabditis_elegans
,WBGene00003654,2,4,2,8,nhr-64,caenorhabditis_elegans
,WBGene00003659,1,4,1,6,nhr-69,caenorhabditis_elegans
177,ENSG00000101096,6,5,6,17,NFATC2,homo_sapiens
,ENSMUSG00000027544,5,5,5,15,Nfatc2,mus_musculus
,ENSXETG00000012311,1,5,3,9,nfatc2,xenopus_tropicalis
,FBgn0030505,7,1,7,15,NFAT,drosophila_melanogaster
178,ENSG00000101115,3,4,11,18,SALL4,homo_sapiens
,ENSMUSG00000027547,5,4,13,22,Sall4,mus_musculus
,ENSXETG00000012326,1,4,7,12,sall4,xenopus_tropicalis
,FBgn0000287,3,2,21,26,salr,drosophila_melanogaster
,FBgn0261648,2,2,14,18,salm,drosophila_melanogaster
,WBGene00004773,1,1,5,7,sem-4,caenorhabditis_elegans
179,ENSG00000101126,6,2,10,18,ADNP,homo_sapiens
,ENSMUSG00000051149,2,2,4,8,Adnp,mus_musculus
,ENSXETG00000012300,1,2,2,5,adnp,xenopus_tropicalis
180,ENSG00000101190,2,1,2,5,TCFL5,homo_sapiens
,ENSMUSG00000038932,1,1,1,3,Tcfl5,mus_musculus
181,ENSG00000101216,3,2,3,8,GMEB2,homo_sapiens
,ENSMUSG00000038705,2,2,2,6,Gmeb2,mus_musculus
,ENSXETG00000016232,1,2,1,4,gmeb2,xenopus_tropicalis
,WBGene00007732,1,4,1,6,spe-44,caenorhabditis_elegans
,WBGene00008092,1,4,1,6,gmeb-3,caenorhabditis_elegans
,WBGene00010010,1,4,1,6,gmeb-2,caenorhabditis_elegans
,WBGene00015285,1,4,1,6,gmeb-1,caenorhabditis_elegans
182,ENSG00000101412,1,6,0,7,E2F1,homo_sapiens
,ENSMUSG00000027490,2,6,0,8,E2f1,mus_musculus
,ENSXETG00000021428,1,4,0,5,e2f1,xenopus_tropicalis
,FBgn0011766,6,2,0,8,E2f1,drosophila_melanogaster
,WBGene00001162,4,2,0,2,efl-2,caenorhabditis_elegans
183,ENSG00000101493,4,4,9,17,ZNF516,homo_sapiens
,ENSMUSG00000058881,2,4,14,20,Zfp516,mus_musculus
184,ENSG00000101544,5,2,1,8,ADNP2,homo_sapiens
,ENSMUSG00000053950,1,2,1,4,Adnp2,mus_musculus
,ENSXETG00000014810,1,2,1,4,adnp2,xenopus_tropicalis
185,ENSG00000101665,4,8,6,18,SMAD7,homo_sapiens
,ENSMUSG00000025880,4,8,7,19,Smad7,mus_musculus
,ENSXETG00000020317,1,10,2,13,smad7,xenopus_tropicalis
,FBgn0020493,3,4,6,13,Dad,drosophila_melanogaster
186,ENSG00000101883,1,4,1,6,RHOXF1,homo_sapiens
,ENSMUSG00000050197,1,5,1,7,Rhox13,mus_musculus
,ENSMUSG00000051038,1,5,1,7,Rhox11,mus_musculus
,ENSMUSG00000053909,1,5,1,7,Rhox10,mus_musculus
,ENSMUSG00000071766,3,5,3,11,Rhox12,mus_musculus
187,ENSG00000102034,4,12,3,19,ELF4,homo_sapiens
,ENSMUSG00000031103,3,11,3,14,Elf4,mus_musculus
,FBgn0000567,5,3,5,13,Eip74EF,drosophila_melanogaster
,WBGene00016029,4,8,4,16,elf-1,caenorhabditis_elegans
188,ENSG00000102145,2,6,4,12,GATA1,homo_sapiens
,ENSMUSG00000031162,3,6,2,11,Gata1,mus_musculus
,ENSXETG00000018547,1,6,2,9,gata1,xenopus_tropicalis
,FBgn0001138,3,5,6,11,grn,drosophila_melanogaster
,WBGene00001249,6,5,10,21,elt-1,caenorhabditis_elegans
189,ENSG00000102349,3,12,3,18,KLF8,homo_sapiens
,ENSMUSG00000041649,3,13,6,22,Klf8,mus_musculus
,ENSXETG00000009616,2,11,6,19,klf8,xenopus_tropicalis
,FBgn0261705,1,6,3,10,CG42741,drosophila_melanogaster
190,ENSG00000102554,2,12,6,20,KLF5,homo_sapiens
,ENSMUSG00000005148,1,13,3,17,Klf5,mus_musculus
,ENSXETG00000004715,1,11,3,15,klf5,xenopus_tropicalis
,FBgn0263239,1,6,3,10,dar1,drosophila_melanogaster
191,ENSG00000102804,7,4,0,11,TSC22D1,homo_sapiens
