index,ensembl_id,human_name,gene_name,species,isoforms,paralogues,motifs,complexity,iso_log2,par_log2,mot_log2,complexity_norm
491,ENSG00000130711,PRDM12,PRDM12,homo_sapiens,1,3,4,8,0,1.6,2,3.6
491,ENSMUSG00000079466,PRDM12,Prdm12,mus_musculus,1,3,4,8,0,1.6,2,3.6
491,ENSXETG00000001343,PRDM12,prdm12,xenopus_tropicalis,1,3,1,5,0,1.6,0,1.6
491,WBGene00018567,PRDM12,F47E1.3,caenorhabditis_elegans,1,1,5,7,0,0,2.3,2.3
502,ENSG00000131264,CDX4,CDX4,homo_sapiens,1,3,1,5,0,1.6,0,1.6
502,ENSMUSG00000031326,CDX4,Cdx4,mus_musculus,1,3,1,5,0,1.6,0,1.6
502,ENSXETG00000004589,CDX4,cdx4,xenopus_tropicalis,1,3,1,5,0,1.6,0,1.6
502,FBgn0000251,CDX4,cad,drosophila_melanogaster,3,1,3,7,1.6,0,1.6,3.2
502,WBGene00003912,CDX4,pal-1,caenorhabditis_elegans,6,1,6,13,2.6,0,2.6,5.2
507,ENSG00000131788,PIAS3,PIAS3,homo_sapiens,4,6,9,19,2,2.6,3.2,7.8
507,ENSMUSG00000028101,PIAS3,Pias3,mus_musculus,5,6,10,21,2.3,2.6,3.3,8.2
507,ENSXETG00000018642,PIAS3,pias3,xenopus_tropicalis,2,6,4,12,1,2.6,2,5.6
507,FBgn0003612,PIAS3,Su(var)2-10,drosophila_melanogaster,14,2,42,58,3.8,1,5.4,10.2
507,WBGene00001574,PIAS3,gei-17,caenorhabditis_elegans,15,1,30,46,3.9,0,4.9,8.8
512,ENSG00000131914,LIN28A,LIN28A,homo_sapiens,2,2,2,6,1,1,1,3
512,ENSMUSG00000050966,LIN28A,Lin28a,mus_musculus,4,2,3,9,2,1,1.6,4.6
512,FBgn0035626,LIN28A,lin-28,drosophila_melanogaster,1,1,0,2,0,0,0,0
512,WBGene00003014,LIN28A,lin-28,caenorhabditis_elegans,2,1,2,5,1,0,1,2
515,ENSG00000132010,ZNF20,ZNF20,homo_sapiens,3,38,20,61,1.6,5.2,4.3,11.2
515,WBGene00021931,ZNF20,Y55F3AM.14,caenorhabditis_elegans,1,1,11,13,0,0,3.5,3.5
517,ENSG00000132170,PPARG,PPARG,homo_sapiens,10,8,8,26,3.3,3,3,9.3
517,ENSMUSG00000000440,PPARG,Pparg,mus_musculus,5,8,4,17,2.3,3,2,7.3
517,ENSXETG00000017422,PPARG,pparg,xenopus_tropicalis,1,9,0,10,0,3.2,0,3.2
517,FBgn0004865,PPARG,Eip78C,drosophila_melanogaster,4,8,3,15,2,3,1.6,6.6
517,WBGene00004786,PPARG,sex-1,caenorhabditis_elegans,2,10,2,14,1,3.3,1,5.3
520,ENSG00000133740,E2F5,E2F5,homo_sapiens,6,6,0,12,2.6,2.6,0,5.2
520,ENSMUSG00000027552,E2F5,E2f5,mus_musculus,2,6,0,8,1,2.6,0,3.6
520,ENSXETG00000013780,E2F5,e2f5,xenopus_tropicalis,1,4,0,5,0,2,0,2
520,FBgn0024371,E2F5,E2f2,drosophila_melanogaster,2,2,0,4,1,1,0,2
520,WBGene00001161,E2F5,efl-1,caenorhabditis_elegans,1,2,0,3,0,1,0,1
522,ENSG00000133884,DPF2,DPF2,homo_sapiens,4,4,6,14,2,2,2.6,6.6
522,ENSMUSG00000024826,DPF2,Dpf2,mus_musculus,2,4,5,11,1,2,2.3,5.3
522,ENSXETG00000001672,DPF2,dpf2,xenopus_tropicalis,2,4,3,9,1,2,1.6,4.6
522,FBgn0033015,DPF2,d4,drosophila_melanogaster,4,0,8,15,2,0,3,5
522,WBGene00016200,DPF2,dpff-1,caenorhabditis_elegans,3,2,3,8,1.6,1,1.6,4.2
523,ENSG00000133937,GSC,GSC,homo_sapiens,1,13,1,15,0,3.7,0,3.7
523,ENSMUSG00000021095,GSC,Gsc,mus_musculus,1,13,1,15,0,3.7,0,3.7
523,ENSXETG00000023328,GSC,gsc,xenopus_tropicalis,2,14,2,18,1,3.8,1,5.8
523,FBgn0010323,GSC,Gsc,drosophila_melanogaster,2,4,2,8,1,2,1,4
523,WBGene00022837,GSC,ceh-45,caenorhabditis_elegans,2,8,2,12,1,3,1,5
526,ENSG00000134138,MEIS2,MEIS2,homo_sapiens,14,9,10,33,3.8,3.2,3.3,10.3
526,ENSMUSG00000027210,MEIS2,Meis2,mus_musculus,6,9,6,21,2.6,3.2,2.6,8.3
526,FBgn0001235,MEIS2,hth,drosophila_melanogaster,5,3,2,10,2.3,1.6,1,4.9
526,WBGene00006796,MEIS2,unc-62,caenorhabditis_elegans,10,1,8,19,3.3,0,3,6.3
527,ENSG00000134317,GRHL1,GRHL1,homo_sapiens,3,6,0,9,1.6,2.6,0,4.2
527,ENSMUSG00000020656,GRHL1,Grhl1,mus_musculus,2,6,0,8,1,2.6,0,3.6
527,ENSXETG00000007012,GRHL1,grhl1,xenopus_tropicalis,1,6,0,7,0,2.6,0,2.6
527,FBgn0259211,GRHL1,grh,drosophila_melanogaster,8,2,0,10,3,1,0,4
527,WBGene00001707,GRHL1,grh-1,caenorhabditis_elegans,3,1,0,4,1.6,0,0,1.6
529,ENSG00000134438,RAX,RAX,homo_sapiens,3,15,2,20,1.6,3.9,1,6.5
529,ENSMUSG00000024518,RAX,Rax,mus_musculus,1,13,2,16,0,3.7,1,4.7
529,ENSXETG00000021154,RAX,rax,xenopus_tropicalis,1,13,2,16,0,3.7,1,4.7
529,WBGene00000433,RAX,ceh-8,caenorhabditis_elegans,1,3,1,5,0,1.6,0,1.6
530,ENSG00000134532,SOX5,SOX5,homo_sapiens,10,4,7,21,3.3,2,2.8,8.1
530,ENSMUSG00000041540,SOX5,Sox5,mus_musculus,7,4,5,16,2.8,2,2.3,7.1
530,ENSXETG00000026458,SOX5,sox5,xenopus_tropicalis,1,3,1,5,0,1.6,0,1.6
530,FBgn0039938,SOX5,Sox102F,drosophila_melanogaster,4,1,4,9,2,0,2,4
530,WBGene00001182,SOX5,egl-13,caenorhabditis_elegans,6,2,6,14,2.6,1,2.6,6.2
534,ENSG00000134954,ETS1,ETS1,homo_sapiens,6,13,9,28,2.6,3.7,3.2,9.5
534,ENSMUSG00000032035,ETS1,Ets1,mus_musculus,4,13,6,23,2,3.7,2.6,8.3
534,ENSXETG00000022781,ETS1,ets1,xenopus_tropicalis,1,12,1,14,0,3.6,0,3.6
534,WBGene00016600,ETS1,ets-5,caenorhabditis_elegans,2,2,2,6,1,1,1,3
536,ENSG00000135111,TBX3,TBX3,homo_sapiens,3,13,3,19,1.6,3.7,1.6,6.9
536,ENSMUSG00000018604,TBX3,Tbx3,mus_musculus,3,13,3,19,1.6,3.7,1.6,6.9
536,ENSXETG00000006579,TBX3,tbx3,xenopus_tropicalis,2,12,2,16,1,3.6,1,5.6
536,FBgn0000179,TBX3,bi,drosophila_melanogaster,7,8,7,22,2.8,3,2.8,8.6
536,WBGene00006543,TBX3,tbx-2,caenorhabditis_elegans,1,4,1,6,0,2,0,2
538,ENSG00000135373,EHF,EHF,homo_sapiens,10,12,15,37,3.3,3.6,3.9,10.8
538,ENSMUSG00000012350,EHF,Ehf,mus_musculus,6,11,9,26,2.6,3.5,3.2,9.2
538,ENSXETG00000007559,EHF,ehf,xenopus_tropicalis,1,10,1,12,0,3.3,0,3.3
538,WBGene00006462,EHF,tag-97,caenorhabditis_elegans,2,8,4,14,1,3,2,6
539,ENSG00000135374,ELF5,ELF5,homo_sapiens,5,12,7,24,2.3,3.6,2.8,8.7
539,ENSMUSG00000027186,ELF5,Elf5,mus_musculus,4,11,7,22,2,3.5,2.8,8.3
539,ENSXETG00000007560,ELF5,elf5,xenopus_tropicalis,1,10,1,12,0,3.3,0,3.3
539,WBGene00006462,ELF5,tag-97,caenorhabditis_elegans,2,8,4,14,1,3,2,6
542,ENSG00000135625,EGR4,EGR4,homo_sapiens,2,5,6,13,1,2.3,2.6,5.9
542,ENSMUSG00000071341,EGR4,Egr4,mus_musculus,1,5,3,9,0,2.3,1.6,3.9
542,ENSXETG00000011775,EGR4,egr4,xenopus_tropicalis,1,5,3,9,0,2.3,1.6,3.9
542,WBGene00043705,EGR4,egrh-2,caenorhabditis_elegans,4,5,12,21,2,2.3,3.6,7.9
543,ENSG00000135638,EMX1,EMX1,homo_sapiens,3,7,2,12,1.6,2.8,1,5.4
543,ENSMUSG00000033726,EMX1,Emx1,mus_musculus,1,7,1,9,0,2.8,0,2.8
543,ENSXETG00000017958,EMX1,emx1.2,xenopus_tropicalis,1,6,1,8,0,2.6,0,2.6
543,FBgn0000576,EMX1,ems,drosophila_melanogaster,1,6,1,8,0,2.6,0,2.6
543,WBGene00000429,EMX1,ceh-2,caenorhabditis_elegans,1,7,1,9,0,2.8,0,2.8
546,ENSG00000135903,PAX3,PAX3,homo_sapiens,8,9,14,31,3,3.2,3.8,10
546,ENSMUSG00000004872,PAX3,Pax3,mus_musculus,2,9,4,15,1,3.2,2,6.2
546,ENSXETG00000007640,PAX3,pax3,xenopus_tropicalis,2,9,3,14,1,3.2,1.6,5.8
546,FBgn0001148,PAX3,gsb,drosophila_melanogaster,1,10,2,13,0,3.3,1,4.3
546,WBGene00003939,PAX3,pax-3,caenorhabditis_elegans,1,7,2,10,0,2.8,1,3.8
547,ENSG00000136169,SETDB2,SETDB2,homo_sapiens,4,13,12,29,2,3.7,3.6,9.3
547,ENSMUSG00000071350,SETDB2,Setdb2,mus_musculus,3,13,6,22,1.6,3.7,2.6,7.9
547,ENSXETG00000015666,SETDB2,setdb2,xenopus_tropicalis,2,11,6,19,1,3.5,2.6,7
547,WBGene00019883,SETDB2,met-2,caenorhabditis_elegans,1,6,4,11,0,2.6,2,4.6
548,ENSG00000136327,NKX2-8,NKX2-8,homo_sapiens,1,21,1,23,0,4.4,0,4.4
548,ENSMUSG00000058669,NKX2-8,Nkx2-9,mus_musculus,1,22,1,24,0,4.5,0,4.5
548,ENSXETG00000002908,NKX2-8,nkx2-8,xenopus_tropicalis,1,23,1,25,0,4.5,0,4.5
548,WBGene00000445,NKX2-8,ceh-22,caenorhabditis_elegans,3,9,3,15,1.6,3.2,1.6,6.3
550,ENSG00000136367,ZFHX2,ZFHX2,homo_sapiens,4,3,8,15,2,1.6,3,6.6
550,ENSMUSG00000040721,ZFHX2,Zfhx2,mus_musculus,1,3,8,12,0,1.6,3,4.6
550,ENSXETG00000022562,ZFHX2,zfhx2,xenopus_tropicalis,1,3,7,11,0,1.6,2.8,4.4
550,FBgn0004607,ZFHX2,zfh2,drosophila_melanogaster,3,1,29,33,1.6,0,4.9,6.4
550,WBGene00022518,ZFHX2,zfh-2,caenorhabditis_elegans,6,1,41,40,2.6,0,5.4,7.9
553,ENSG00000136535,TBR1,TBR1,homo_sapiens,3,4,3,10,1.6,2,1.6,5.2
553,ENSMUSG00000035033,TBR1,Tbr1,mus_musculus,2,4,2,8,1,2,1,4
553,ENSXETG00000016201,TBR1,tbr1,xenopus_tropicalis,1,3,1,5,0,1.6,0,1.6
553,WBGene00006554,TBR1,tbx-35,caenorhabditis_elegans,1,12,1,14,0,3.6,0,3.6
556,ENSG00000136770,DNAJC1,DNAJC1,homo_sapiens,1,2,3,6,0,1,1.6,2.6
556,ENSMUSG00000026740,DNAJC1,Dnajc1,mus_musculus,4,2,9,15,2,1,3.2,6.2
556,ENSXETG00000007390,DNAJC1,dnajc1,xenopus_tropicalis,1,2,2,5,0,1,1,2
556,FBgn0030990,DNAJC1,CG7556,drosophila_melanogaster,2,2,6,10,1,1,2.6,4.6
556,WBGene00018836,DNAJC1,F54F2.9,caenorhabditis_elegans,1,2,4,7,0,1,2,3
557,ENSG00000136826,KLF4,KLF4,homo_sapiens,4,12,6,22,2,3.6,2.6,8.2
557,ENSMUSG00000003032,KLF4,Klf4,mus_musculus,3,13,3,19,1.6,3.7,1.6,6.9
557,ENSXETG00000005739,KLF4,klf4,xenopus_tropicalis,1,11,3,15,0,3.5,1.6,5
557,WBGene00018990,KLF4,klf-1,caenorhabditis_elegans,2,3,6,11,1,1.6,2.6,5.2
560,ENSG00000136931,NR5A1,NR5A1,homo_sapiens,4,12,3,19,2,3.6,1.6,7.2
560,ENSMUSG00000026751,NR5A1,Nr5a1,mus_musculus,2,12,2,16,1,3.6,1,5.6
560,ENSXETG00000011456,NR5A1,nr5a1,xenopus_tropicalis,1,13,1,15,0,3.7,0,3.7
560,FBgn0001078,NR5A1,ftz-f1,drosophila_melanogaster,4,4,4,8,2,2,2,6
560,WBGene00003623,NR5A1,nhr-25,caenorhabditis_elegans,4,2,1,7,2,1,0,3
561,ENSG00000136944,LMX1B,LMX1B,homo_sapiens,4,12,12,28,2,3.6,3.6,9.2
561,ENSMUSG00000038765,LMX1B,Lmx1b,mus_musculus,2,12,6,20,1,3.6,2.6,7.2
561,ENSXETG00000000742,LMX1B,lmx1b.1,xenopus_tropicalis,1,13,2,15,0,3.7,1,4.7
561,FBgn0052105,LMX1B,CG32105,drosophila_melanogaster,2,7,6,15,1,2.8,2.6,6.4
561,WBGene00002988,LMX1B,lim-6,caenorhabditis_elegans,2,7,6,15,1,2.8,2.6,6.4
563,ENSG00000137090,DMRT1,DMRT1,homo_sapiens,2,6,1,9,1,2.6,0,3.6
563,ENSMUSG00000024837,DMRT1,Dmrt1,mus_musculus,2,6,2,10,1,2.6,1,4.6
563,ENSXETG00000002277,DMRT1,kank1,xenopus_tropicalis,1,5,1,7,0,2.3,0,2.3
563,WBGene00017326,DMRT1,dmd-5,caenorhabditis_elegans,1,6,1,8,0,2.6,0,2.6
566,ENSG00000137203,TFAP2A,TFAP2A,homo_sapiens,9,5,0,14,3.2,2.3,0,5.5
566,ENSMUSG00000021359,TFAP2A,Tfap2a,mus_musculus,2,5,0,7,1,2.3,0,3.3
566,ENSXETG00000001074,TFAP2A,tfap2a,xenopus_tropicalis,3,5,0,5,1.6,2.3,0,3.9
566,FBgn0261953,TFAP2A,TfAP-2,drosophila_melanogaster,6,1,0,7,2.6,0,0,2.6
566,WBGene00019424,TFAP2A,aptf-1,caenorhabditis_elegans,1,4,0,5,0,2,0,2
569,ENSG00000137273,FOXF2,FOXF2,homo_sapiens,1,14,1,16,0,3.8,0,3.8
569,ENSMUSG00000038402,FOXF2,Foxf2,mus_musculus,1,16,1,18,0,4,0,4
569,ENSXETG00000000589,FOXF2,foxf2,xenopus_tropicalis,1,14,1,16,0,3.8,0,3.8
569,FBgn0045759,FOXF2,bin,drosophila_melanogaster,1,6,1,8,0,2.6,0,2.6
569,WBGene00002601,FOXF2,let-381,caenorhabditis_elegans,1,5,1,7,0,2.3,0,2.3
574,ENSG00000137709,POU2F3,POU2F3,homo_sapiens,3,16,5,24,1.6,4,2.3,7.9
574,ENSMUSG00000032015,POU2F3,Pou2f3,mus_musculus,2,15,4,21,1,3.9,2,6.9
574,ENSXETG00000015251,POU2F3,pou2f3,xenopus_tropicalis,1,16,3,20,0,4,1.6,5.6
574,FBgn0004394,POU2F3,pdm2,drosophila_melanogaster,4,5,8,15,2,2.3,3,7.3
574,WBGene00000441,POU2F3,ceh-18,caenorhabditis_elegans,3,3,5,11,1.6,1.6,2.3,5.5
576,ENSG00000138073,PREB,PREB,homo_sapiens,4,1,4,9,2,0,2,4
576,ENSMUSG00000045302,PREB,Preb,mus_musculus,4,1,6,11,2,0,2.6,4.6
576,FBgn0031779,PREB,CG9175,drosophila_melanogaster,2,1,6,9,1,0,2.6,3.6
576,WBGene00010496,PREB,sec-12,caenorhabditis_elegans,2,1,4,7,1,0,2,3
577,ENSG00000138083,SIX3,SIX3,homo_sapiens,1,6,1,8,0,2.6,0,2.6
577,ENSMUSG00000038805,SIX3,Six3,mus_musculus,3,6,3,12,1.6,2.6,1.6,5.8
577,ENSXETG00000002758,SIX3,six3,xenopus_tropicalis,1,5,1,7,0,2.3,0,2.3
577,FBgn0025360,SIX3,Optix,drosophila_melanogaster,3,3,2,8,1.6,1.6,1,4.2
577,WBGene00000453,SIX3,ceh-32,caenorhabditis_elegans,1,4,1,6,0,2,0,2
579,ENSG00000138378,STAT4,STAT4,homo_sapiens,6,7,3,16,2.6,2.8,1.6,7
579,ENSMUSG00000062939,STAT4,Stat4,mus_musculus,2,7,2,11,1,2.8,1,4.8
579,ENSXETG00000004662,STAT4,stat4,xenopus_tropicalis,1,6,1,8,0,2.6,0,2.6
579,FBgn0016917,STAT4,Stat92E,drosophila_melanogaster,11,1,11,23,3.5,0,3.5,6.9
579,WBGene00013111,STAT4,sta-1,caenorhabditis_elegans,3,1,0,4,1.6,0,0,1.6
582,ENSG00000138795,LEF1,LEF1,homo_sapiens,6,4,4,14,2.6,2,2,6.6
582,ENSMUSG00000027985,LEF1,Lef1,mus_musculus,4,4,4,12,2,2,2,6
582,ENSXETG00000021102,LEF1,lef1,xenopus_tropicalis,1,4,1,6,0,2,0,2
582,FBgn0085432,LEF1,pan,drosophila_melanogaster,9,1,9,19,3.2,0,3.2,6.3
582,WBGene00004077,LEF1,pop-1,caenorhabditis_elegans,1,1,1,3,0,0,0,0
588,ENSG00000139613,SMARCC2,SMARCC2,homo_sapiens,4,2,8,14,2,1,3,6
588,ENSMUSG00000025369,SMARCC2,Smarcc2,mus_musculus,0,2,6,8,0,1,2.6,3.6
588,ENSXETG00000009486,SMARCC2,smarcc2,xenopus_tropicalis,2,2,5,9,1,1,2.3,4.3
588,FBgn0002783,SMARCC2,mor,drosophila_melanogaster,2,1,4,7,1,0,2,3
588,WBGene00004203,SMARCC2,swsn-1,caenorhabditis_elegans,4,1,8,9,2,0,3,5
589,ENSG00000139624,CERS5,CERS5,homo_sapiens,6,5,6,17,2.6,2.3,2.6,7.5
589,ENSMUSG00000023021,CERS5,Cers5,mus_musculus,5,5,6,16,2.3,2.3,2.6,7.2
589,ENSXETG00000013344,CERS5,cers5,xenopus_tropicalis,1,5,2,8,0,2.3,1,3.3
589,FBgn0040918,CERS5,schlank,drosophila_melanogaster,2,1,4,7,1,0,2,3
589,WBGene00002043,CERS5,hyl-1,caenorhabditis_elegans,4,3,4,11,2,1.6,2,5.6
591,ENSG00000139800,ZIC5,ZIC5,homo_sapiens,1,18,4,23,0,4.2,2,6.2
591,ENSMUSG00000041703,ZIC5,Zic5,mus_musculus,1,18,4,23,0,4.2,2,6.2
591,ENSXETG00000018872,ZIC5,zic5,xenopus_tropicalis,1,14,5,20,0,3.8,2.3,6.1
591,FBgn0003002,ZIC5,opa,drosophila_melanogaster,1,0,4,12,0,0,2,2
591,WBGene00004335,ZIC5,ref-2,caenorhabditis_elegans,3,3,12,18,1.6,1.6,3.6,6.8
594,ENSG00000140262,TCF12,TCF12,homo_sapiens,13,3,10,26,3.7,1.6,3.3,8.6
594,ENSMUSG00000032228,TCF12,Tcf12,mus_musculus,11,3,7,21,3.5,1.6,2.8,7.9
594,ENSXETG00000016563,TCF12,tcf12,xenopus_tropicalis,1,3,2,6,0,1.6,1,2.6
594,FBgn0000413,TCF12,da,drosophila_melanogaster,3,1,3,7,1.6,0,1.6,3.2
594,WBGene00001949,TCF12,hlh-2,caenorhabditis_elegans,1,1,1,3,0,0,0,0
596,ENSG00000140382,HMG20A,HMG20A,homo_sapiens,8,2,4,14,3,1,2,6
596,ENSMUSG00000032329,HMG20A,Hmg20a,mus_musculus,1,2,1,4,0,1,0,1
596,ENSXETG00000015269,HMG20A,hmg20a,xenopus_tropicalis,1,2,1,4,0,1,0,1
596,FBgn0026582,HMG20A,Hmg-2,drosophila_melanogaster,1,1,1,3,0,0,0,0
596,WBGene00012209,HMG20A,hmg-20,caenorhabditis_elegans,1,1,1,3,0,0,0,0
598,ENSG00000140836,ZFHX3,ZFHX3,homo_sapiens,2,3,25,30,1,1.6,4.6,7.2
598,ENSMUSG00000038872,ZFHX3,Zfhx3,mus_musculus,2,3,13,18,1,1.6,3.7,6.3
598,ENSXETG00000023509,ZFHX3,zfhx3,xenopus_tropicalis,1,3,17,21,0,1.6,4.1,5.7
598,FBgn0004607,ZFHX3,zfh2,drosophila_melanogaster,3,1,29,33,1.6,0,4.9,6.4
598,WBGene00022518,ZFHX3,zfh-2,caenorhabditis_elegans,6,1,41,40,2.6,0,5.4,7.9
601,ENSG00000141002,TCF25,TCF25,homo_sapiens,11,1,0,12,3.5,0,0,3.5
601,ENSMUSG00000001472,TCF25,Tcf25,mus_musculus,2,1,0,3,1,0,0,1
601,ENSXETG00000023414,TCF25,tcf25,xenopus_tropicalis,1,1,1,3,0,0,0,0
601,FBgn0027549,TCF25,CG7927,drosophila_melanogaster,3,1,0,4,1.6,0,0,1.6
601,WBGene00010620,TCF25,K07A12.1,caenorhabditis_elegans,1,1,0,2,0,0,0,0
602,ENSG00000141027,NCOR1,NCOR1,homo_sapiens,14,5,11,30,3.8,2.3,3.5,9.6
602,ENSMUSG00000018501,NCOR1,Ncor1,mus_musculus,15,5,14,34,3.9,2.3,3.8,10
602,ENSXETG00000006720,NCOR1,ncor1,xenopus_tropicalis,2,5,3,10,1,2.3,1.6,4.9
602,FBgn0265523,NCOR1,Smr,drosophila_melanogaster,4,2,4,10,2,1,2,5
602,WBGene00001565,NCOR1,gei-8,caenorhabditis_elegans,2,3,4,9,1,1.6,2,4.6
608,ENSG00000141646,SMAD4,SMAD4,homo_sapiens,9,8,12,29,3.2,3,3.6,9.8
608,ENSMUSG00000024515,SMAD4,Smad4,mus_musculus,2,8,4,14,1,3,2,6
608,ENSXETG00000022355,SMAD4,smad4.1,xenopus_tropicalis,2,10,6,18,1,3.3,2.6,6.9
608,FBgn0011655,SMAD4,Med,drosophila_melanogaster,3,4,6,13,1.6,2,2.6,6.2
608,WBGene00004858,SMAD4,sma-4,caenorhabditis_elegans,5,6,8,19,2.3,2.6,3,7.9
609,ENSG00000141905,NFIC,NFIC,homo_sapiens,6,4,6,12,2.6,2,2.6,7.2
609,ENSMUSG00000055053,NFIC,Nfic,mus_musculus,5,4,4,13,2.3,2,2,6.3
609,ENSXETG00000008149,NFIC,nfic,xenopus_tropicalis,1,4,1,6,0,2,0,2
609,FBgn0042696,NFIC,NfI,drosophila_melanogaster,2,1,2,5,1,0,1,2
609,WBGene00003592,NFIC,nfi-1,caenorhabditis_elegans,3,1,3,7,1.6,0,1.6,3.2
619,ENSG00000142611,PRDM16,PRDM16,homo_sapiens,6,2,54,51,2.6,1,5.8,9.3
619,ENSMUSG00000039410,PRDM16,Prdm16,mus_musculus,7,2,67,76,2.8,1,6.1,9.9
619,ENSXETG00000012050,PRDM16,PRDM16,xenopus_tropicalis,1,2,12,15,0,1,3.6,4.6
619,FBgn0011236,PRDM16,ken,drosophila_melanogaster,1,3,3,6,0,1.6,1.6,3.2
619,WBGene00001207,PRDM16,egl-43,caenorhabditis_elegans,2,1,6,8,1,0,2.6,3.6
620,ENSG00000142700,DMRTA2,DMRTA2,homo_sapiens,2,6,2,10,1,2.6,1,4.6
620,ENSMUSG00000047143,DMRTA2,Dmrta2,mus_musculus,1,6,1,8,0,2.6,0,2.6
620,ENSXETG00000002846,DMRTA2,dmrta2,xenopus_tropicalis,1,5,2,8,0,2.3,1,3.3
620,FBgn0039683,DMRTA2,dmrt99B,drosophila_melanogaster,1,4,1,6,0,2,0,2
620,WBGene00007776,DMRTA2,dmd-4,caenorhabditis_elegans,1,6,1,8,0,2.6,0,2.6
621,ENSG00000143006,DMRTB1,DMRTB1,homo_sapiens,1,6,1,8,0,2.6,0,2.6
621,ENSMUSG00000028610,DMRTB1,Dmrtb1,mus_musculus,2,6,1,9,1,2.6,0,3.6
621,FBgn0000504,DMRTB1,dsx,drosophila_melanogaster,6,4,6,16,2.6,2,2.6,7.2
621,WBGene00003100,DMRTB1,mab-3,caenorhabditis_elegans,2,6,2,10,1,2.6,1,4.6
622,ENSG00000143032,BARHL2,BARHL2,homo_sapiens,1,16,1,18,0,4,0,4
622,ENSMUSG00000034384,BARHL2,Barhl2,mus_musculus,1,16,1,18,0,4,0,4
622,ENSXETG00000023986,BARHL2,barhl2,xenopus_tropicalis,1,16,1,18,0,4,0,4
622,FBgn0004854,BARHL2,B-H2,drosophila_melanogaster,2,11,2,15,1,3.5,1,5.5
622,WBGene00000451,BARHL2,ceh-30,caenorhabditis_elegans,1,4,1,6,0,2,0,2
626,ENSG00000143190,POU2F1,POU2F1,homo_sapiens,6,16,12,34,2.6,4,3.6,10.2
626,ENSMUSG00000026565,POU2F1,Pou2f1,mus_musculus,13,15,18,46,3.7,3.9,4.2,11.8
626,ENSXETG00000006231,POU2F1,POU2F1,xenopus_tropicalis,1,16,3,20,0,4,1.6,5.6
626,FBgn0004394,POU2F1,pdm2,drosophila_melanogaster,4,5,8,15,2,2.3,3,7.3
626,WBGene00000441,POU2F1,ceh-18,caenorhabditis_elegans,3,3,5,11,1.6,1.6,2.3,5.5
629,ENSG00000143355,LHX9,LHX9,homo_sapiens,7,12,12,28,2.8,3.6,3.6,10
629,ENSMUSG00000019230,LHX9,Lhx9,mus_musculus,5,12,15,32,2.3,3.6,3.9,9.8
629,ENSXETG00000009957,LHX9,lhx9,xenopus_tropicalis,1,13,3,17,0,3.7,1.6,5.3
629,FBgn0000099,LHX9,ap,drosophila_melanogaster,4,7,10,21,2,2.8,3.3,8.1
629,WBGene00006654,LHX9,ttx-3,caenorhabditis_elegans,2,7,6,15,1,2.8,2.6,6.4
630,ENSG00000143365,RORC,RORC,homo_sapiens,2,8,2,12,1,3,1,5
630,ENSMUSG00000028150,RORC,Rorc,mus_musculus,3,8,3,14,1.6,3,1.6,6.2
630,ENSXETG00000002131,RORC,rorc,xenopus_tropicalis,1,10,0,11,0,3.3,0,3.3
630,FBgn0000448,RORC,Hr46,drosophila_melanogaster,7,8,6,21,2.8,3,2.6,8.4
630,WBGene00003622,RORC,nhr-23,caenorhabditis_elegans,6,10,5,21,2.6,3.3,2.3,8.2
632,ENSG00000143379,SETDB1,SETDB1,homo_sapiens,9,13,14,36,3.2,3.7,3.8,10.7
632,ENSMUSG00000015697,SETDB1,Setdb1,mus_musculus,3,13,10,26,1.6,3.7,3.3,8.6
632,ENSXETG00000008936,SETDB1,setdb1,xenopus_tropicalis,1,11,4,16,0,3.5,2,5.5
632,FBgn0086908,SETDB1,egg,drosophila_melanogaster,1,7,4,12,0,2.8,2,4.8
632,WBGene00019883,SETDB1,met-2,caenorhabditis_elegans,1,6,4,11,0,2.6,2,4.6
634,ENSG00000143437,ARNT,ARNT,homo_sapiens,4,13,12,29,2,3.7,3.6,9.3
634,ENSMUSG00000015522,ARNT,Arnt,mus_musculus,6,13,13,32,2.6,3.7,3.7,10
634,ENSXETG00000008942,ARNT,arnt,xenopus_tropicalis,2,11,8,21,1,3.5,3,7.5
634,FBgn0264075,ARNT,tgo,drosophila_melanogaster,2,6,6,14,1,2.6,2.6,6.2
634,WBGene00000095,ARNT,aha-1,caenorhabditis_elegans,2,3,3,11,1,1.6,1.6,4.2
635,ENSG00000143578,CREB3L4,CREB3L4,homo_sapiens,7,5,4,16,2.8,2.3,2,7.1
635,ENSMUSG00000027938,CREB3L4,Creb3l4,mus_musculus,2,5,2,9,1,2.3,1,4.3
635,ENSXETG00000002133,CREB3L4,creb3l4,xenopus_tropicalis,2,4,2,8,1,2,1,4
635,WBGene00002783,CREB3L4,let-607,caenorhabditis_elegans,2,2,2,6,1,1,1,3
636,ENSG00000143614,GATAD2B,GATAD2B,homo_sapiens,6,2,4,12,2.6,1,2,5.6
636,ENSMUSG00000042390,GATAD2B,Gatad2b,mus_musculus,5,2,5,12,2.3,1,2.3,5.6
636,ENSXETG00000019921,GATAD2B,gatad2b,xenopus_tropicalis,1,2,1,4,0,1,0,1
636,FBgn0010762,GATAD2B,simj,drosophila_melanogaster,5,1,0,6,2.3,0,0,2.3
